login_id,operator_id,machine_id,execution_id,work_order_id,shift,login_time,logout_time,login_status
LOGIN-00000593,OP-0039,PLT-L1-S80,EXEC-000593,WO-20260202-000593,ShiftType.MORNING,2026-02-02 06:42:00,2026-02-02 07:19:00,LOGIN_SUCCESS
LOGIN-00000594,OP-0062,DTA-L4-S30,EXEC-000594,WO-20260202-000594,ShiftType.MORNING,2026-02-02 07:00:00,2026-02-02 07:36:00,LOGIN_SUCCESS
LOGIN-00000595,OP-0058,HVT-L1-S70,EXEC-000595,WO-20260202-000595,ShiftType.MORNING,2026-02-02 07:19:00,2026-02-02 07:56:00,LOGIN_SUCCESS
LOGIN-00000596,OP-0050,HVT-L5-S70,EXEC-000596,WO-20260202-000596,ShiftType.MORNING,2026-02-02 07:40:00,2026-02-02 08:18:00,LOGIN_SUCCESS
LOGIN-00000597,OP-0056,MOT-L6-S60,EXEC-000597,WO-20260202-000597,ShiftType.MORNING,2026-02-02 08:02:00,2026-02-02 08:38:00,LOGIN_SUCCESS
LOGIN-00000598,OP-0056,GBA-L4-S40,EXEC-000598,WO-20260202-000598,ShiftType.MORNING,2026-02-02 08:22:00,2026-02-02 08:56:00,LOGIN_SUCCESS
LOGIN-00000599,OP-0054,HVT-L3-S70,EXEC-000599,WO-20260202-000599,ShiftType.MORNING,2026-02-02 08:37:00,2026-02-02 09:16:00,LOGIN_SUCCESS
LOGIN-00000600,OP-0019,MOT-L3-S60,EXEC-000600,WO-20260202-000600,ShiftType.MORNING,2026-02-02 08:57:00,2026-02-02 09:38:00,LOGIN_SUCCESS
LOGIN-00000601,OP-0058,GBA-L6-S40,EXEC-000601,WO-20260202-000601,ShiftType.MORNING,2026-02-02 09:22:00,2026-02-02 09:56:00,LOGIN_SUCCESS
LOGIN-00000602,OP-0049,PF-L5-S10,EXEC-000602,WO-20260202-000602,ShiftType.MORNING,2026-02-02 09:42:00,2026-02-02 10:17:00,LOGIN_SUCCESS
LOGIN-00000603,OP-0036,DTA-L3-S30,EXEC-000603,WO-20260202-000603,ShiftType.MORNING,2026-02-02 10:01:00,2026-02-02 10:39:00,LOGIN_SUCCESS
LOGIN-00000604,OP-0044,PF-L2-S10,EXEC-000604,WO-20260202-000604,ShiftType.MORNING,2026-02-02 10:15:00,2026-02-02 10:57:00,LOGIN_SUCCESS
LOGIN-00000605,OP-0017,PKG-L2-S90,EXEC-000605,WO-20260202-000605,ShiftType.MORNING,2026-02-02 10:35:00,2026-02-02 11:19:00,LOGIN_SUCCESS
LOGIN-00000606,OP-0009,HVT-L6-S70,EXEC-000606,WO-20260202-000606,ShiftType.MORNING,2026-02-02 10:58:00,2026-02-02 11:38:00,LOGIN_SUCCESS
LOGIN-00000607,OP-0002,VIS-L2-S50,EXEC-000607,WO-20260202-000607,ShiftType.MORNING,2026-02-02 11:15:00,2026-02-02 11:58:00,LOGIN_SUCCESS
LOGIN-00000608,OP-0019,PKG-L6-S90,EXEC-000608,WO-20260202-000608,ShiftType.MORNING,2026-02-02 11:42:00,2026-02-02 12:19:00,LOGIN_SUCCESS
LOGIN-00000609,OP-0054,DTA-L6-S30,EXEC-000609,WO-20260202-000609,ShiftType.MORNING,2026-02-02 11:57:00,2026-02-02 12:39:00,LOGIN_SUCCESS
LOGIN-00000610,OP-0056,PKG-L3-S90,EXEC-000610,WO-20260202-000610,ShiftType.MORNING,2026-02-02 12:15:00,2026-02-02 12:57:00,LOGIN_SUCCESS
LOGIN-00000611,OP-0064,DTA-L3-S30,EXEC-000611,WO-20260202-000611,ShiftType.MORNING,2026-02-02 12:39:00,2026-02-02 13:16:00,LOGIN_SUCCESS
LOGIN-00000612,OP-0046,MOT-L5-S60,EXEC-000612,WO-20260202-000612,ShiftType.MORNING,2026-02-02 13:02:00,2026-02-02 13:39:00,LOGIN_SUCCESS
LOGIN-00000613,OP-0028,PF-L3-S10,EXEC-000613,WO-20260202-000613,ShiftType.MORNING,2026-02-02 13:22:00,2026-02-02 14:00:00,LOGIN_SUCCESS
LOGIN-00000614,OP-0066,HVT-L4-S70,EXEC-000614,WO-20260202-000614,ShiftType.MORNING,2026-02-02 13:40:00,2026-02-02 14:17:00,LOGIN_SUCCESS
LOGIN-00000615,OP-0057,PLT-L3-S80,EXEC-000615,WO-20260202-000615,ShiftType.MORNING,2026-02-02 13:57:00,2026-02-02 14:40:00,LOGIN_SUCCESS
LOGIN-00000616,OP-0011,DTA-L3-S30,EXEC-000616,WO-20260202-000616,ShiftType.MORNING,2026-02-02 14:20:00,2026-02-02 15:00:00,LOGIN_SUCCESS
LOGIN-00000617,OP-0039,PLT-L3-S80,EXEC-000617,WO-20260203-000617,ShiftType.MORNING,2026-02-03 06:35:00,2026-02-03 07:17:00,LOGIN_SUCCESS
LOGIN-00000618,OP-0060,GBA-L6-S40,EXEC-000618,WO-20260203-000618,ShiftType.MORNING,2026-02-03 07:03:00,2026-02-03 07:38:00,LOGIN_SUCCESS
LOGIN-00000619,OP-0067,VIS-L5-S50,EXEC-000619,WO-20260203-000619,ShiftType.MORNING,2026-02-03 07:22:00,2026-02-03 08:00:00,LOGIN_SUCCESS
LOGIN-00000620,OP-0004,HVT-L3-S70,EXEC-000620,WO-20260203-000620,ShiftType.MORNING,2026-02-03 07:38:00,2026-02-03 08:17:00,LOGIN_SUCCESS
LOGIN-00000621,OP-0070,DTA-L1-S30,EXEC-000621,WO-20260203-000621,ShiftType.MORNING,2026-02-03 07:56:00,2026-02-03 08:36:00,LOGIN_SUCCESS
LOGIN-00000622,OP-0061,PLT-L4-S80,EXEC-000622,WO-20260203-000622,ShiftType.MORNING,2026-02-03 08:22:00,2026-02-03 08:59:00,LOGIN_SUCCESS
LOGIN-00000623,OP-0008,DTA-L6-S30,EXEC-000623,WO-20260203-000623,ShiftType.MORNING,2026-02-03 08:36:00,2026-02-03 09:18:00,LOGIN_SUCCESS
LOGIN-00000624,OP-0012,PF-L6-S10,EXEC-000624,WO-20260203-000624,ShiftType.MORNING,2026-02-03 09:02:00,2026-02-03 09:40:00,LOGIN_SUCCESS
LOGIN-00000625,OP-0058,PKG-L1-S90,EXEC-000625,WO-20260203-000625,ShiftType.MORNING,2026-02-03 09:16:00,2026-02-03 09:57:00,LOGIN_SUCCESS
LOGIN-00000626,OP-0012,VIS-L6-S50,EXEC-000626,WO-20260203-000626,ShiftType.MORNING,2026-02-03 09:37:00,2026-02-03 10:19:00,LOGIN_SUCCESS
LOGIN-00000627,OP-0026,HVT-L4-S70,EXEC-000627,WO-20260203-000627,ShiftType.MORNING,2026-02-03 10:00:00,2026-02-03 10:39:00,LOGIN_SUCCESS
LOGIN-00000628,OP-0014,PF-L3-S10,EXEC-000628,WO-20260203-000628,ShiftType.MORNING,2026-02-03 10:23:00,2026-02-03 11:00:00,LOGIN_SUCCESS
LOGIN-00000629,OP-0006,GBA-L4-S40,EXEC-000629,WO-20260203-000629,ShiftType.MORNING,2026-02-03 10:35:00,2026-02-03 11:20:00,LOGIN_SUCCESS
LOGIN-00000630,OP-0014,VIS-L6-S50,EXEC-000630,WO-20260203-000630,ShiftType.MORNING,2026-02-03 10:57:00,2026-02-03 11:36:00,LOGIN_SUCCESS
LOGIN-00000631,OP-0027,PF-L5-S10,EXEC-000631,WO-20260203-000631,ShiftType.MORNING,2026-02-03 11:22:00,2026-02-03 11:58:00,LOGIN_SUCCESS
LOGIN-00000632,OP-0055,PKG-L2-S90,EXEC-000632,WO-20260203-000632,ShiftType.MORNING,2026-02-03 11:42:00,2026-02-03 12:17:00,LOGIN_SUCCESS
LOGIN-00000633,OP-0009,VIS-L1-S50,EXEC-000633,WO-20260203-000633,ShiftType.MORNING,2026-02-03 11:56:00,2026-02-03 12:37:00,LOGIN_SUCCESS
LOGIN-00000634,OP-0069,VIS-L6-S50,EXEC-000634,WO-20260203-000634,ShiftType.MORNING,2026-02-03 12:15:00,2026-02-03 12:59:00,LOGIN_SUCCESS
LOGIN-00000635,OP-0025,MOT-L6-S60,EXEC-000635,WO-20260203-000635,ShiftType.MORNING,2026-02-03 12:39:00,2026-02-03 13:18:00,LOGIN_SUCCESS
LOGIN-00000636,OP-0052,VIS-L5-S50,EXEC-000636,WO-20260203-000636,ShiftType.MORNING,2026-02-03 13:03:00,2026-02-03 13:39:00,LOGIN_SUCCESS
LOGIN-00000637,OP-0072,PKG-L6-S90,EXEC-000637,WO-20260203-000637,ShiftType.MORNING,2026-02-03 13:22:00,2026-02-03 13:59:00,LOGIN_SUCCESS
LOGIN-00000638,OP-0065,PKG-L2-S90,EXEC-000638,WO-20260203-000638,ShiftType.MORNING,2026-02-03 13:38:00,2026-02-03 14:17:00,LOGIN_SUCCESS
LOGIN-00000639,OP-0005,ASM-L2-S20,EXEC-000639,WO-20260203-000639,ShiftType.MORNING,2026-02-03 14:00:00,2026-02-03 14:37:00,LOGIN_SUCCESS
LOGIN-00000640,OP-0046,ASM-L2-S20,EXEC-000640,WO-20260203-000640,ShiftType.MORNING,2026-02-03 14:23:00,2026-02-03 14:57:00,LOGIN_SUCCESS
