package_id,serial_number,execution_id,product_code,package_type,package_weight_kg,package_length_mm,package_width_mm,package_height_mm,packaging_start,packaging_end,packaging_status
PKG-00000143,SN-00000143,EXEC-000046,GIS-072-3150,WOODEN_CRATE,298.14,2332,1588,2170,2026-01-06 14:23:00,2026-01-06 14:25:00,READY_FOR_SHIPMENT
PKG-00000144,SN-00000144,EXEC-000046,GIS-072-3150,WOODEN_CRATE,311.01,2469,1545,2276,2026-01-06 14:23:00,2026-01-06 14:25:00,READY_FOR_SHIPMENT
PKG-00000145,SN-00000145,EXEC-000046,GIS-072-3150,WOODEN_CRATE,339.65,2663,1458,1667,2026-01-06 14:23:00,2026-01-06 14:25:00,READY_FOR_SHIPMENT
PKG-00000146,SN-00000146,EXEC-000047,GIS-420-5000,WOODEN_CRATE,422.23,2904,1253,2216,2026-01-07 07:03:00,2026-01-07 07:05:00,READY_FOR_SHIPMENT
PKG-00000147,SN-00000147,EXEC-000048,GIS-145-4000,WOODEN_CRATE,316.42,1940,1241,1563,2026-01-07 07:23:00,2026-01-07 07:25:00,READY_FOR_SHIPMENT
PKG-00000148,SN-00000148,EXEC-000048,GIS-145-4000,WOODEN_CRATE,628.33,2208,1220,1812,2026-01-07 07:23:00,2026-01-07 07:25:00,READY_FOR_SHIPMENT
PKG-00000149,SN-00000149,EXEC-000049,GIS-420-4000,WOODEN_CRATE,322.57,2769,1317,1946,2026-01-07 07:43:00,2026-01-07 07:45:00,READY_FOR_SHIPMENT
PKG-00000150,SN-00000150,EXEC-000049,GIS-420-4000,WOODEN_CRATE,419.96,2324,1577,1843,2026-01-07 07:43:00,2026-01-07 07:45:00,READY_FOR_SHIPMENT
PKG-00000151,SN-00000151,EXEC-000050,GIS-072-3150,WOODEN_CRATE,480.53,2034,1367,2137,2026-01-07 08:03:00,2026-01-07 08:05:00,READY_FOR_SHIPMENT
PKG-00000152,SN-00000152,EXEC-000050,GIS-072-3150,WOODEN_CRATE,266.48,1852,1519,2268,2026-01-07 08:03:00,2026-01-07 08:05:00,READY_FOR_SHIPMENT
PKG-00000153,SN-00000153,EXEC-000050,GIS-072-3150,WOODEN_CRATE,390.56,2206,1277,1997,2026-01-07 08:03:00,2026-01-07 08:05:00,READY_FOR_SHIPMENT
PKG-00000154,SN-00000154,EXEC-000050,GIS-072-3150,WOODEN_CRATE,263.82,2417,1323,1584,2026-01-07 08:03:00,2026-01-07 08:05:00,READY_FOR_SHIPMENT
PKG-00000155,SN-00000155,EXEC-000050,GIS-072-3150,WOODEN_CRATE,369.3,2677,1579,1641,2026-01-07 08:03:00,2026-01-07 08:05:00,READY_FOR_SHIPMENT
PKG-00000156,SN-00000156,EXEC-000051,GIS-072-2500,WOODEN_CRATE,437.56,2498,1212,2360,2026-01-07 08:23:00,2026-01-07 08:25:00,READY_FOR_SHIPMENT
PKG-00000157,SN-00000157,EXEC-000051,GIS-072-2500,WOODEN_CRATE,573.6,2016,1643,2241,2026-01-07 08:23:00,2026-01-07 08:25:00,READY_FOR_SHIPMENT
PKG-00000158,SN-00000158,EXEC-000051,GIS-072-2500,WOODEN_CRATE,493.3,2741,1356,2391,2026-01-07 08:23:00,2026-01-07 08:25:00,READY_FOR_SHIPMENT
PKG-00000159,SN-00000159,EXEC-000051,GIS-072-2500,WOODEN_CRATE,295.74,2868,1476,2490,2026-01-07 08:23:00,2026-01-07 08:25:00,READY_FOR_SHIPMENT
PKG-00000160,SN-00000160,EXEC-000052,GIS-550-5000,WOODEN_CRATE,419.9,3013,1474,2160,2026-01-07 08:43:00,2026-01-07 08:45:00,READY_FOR_SHIPMENT
PKG-00000161,SN-00000161,EXEC-000053,GIS-072-2500,WOODEN_CRATE,586.24,1977,1485,2423,2026-01-07 09:03:00,2026-01-07 09:05:00,READY_FOR_SHIPMENT
PKG-00000162,SN-00000162,EXEC-000053,GIS-072-2500,WOODEN_CRATE,324.86,2751,1783,2276,2026-01-07 09:03:00,2026-01-07 09:05:00,READY_FOR_SHIPMENT
PKG-00000163,SN-00000163,EXEC-000053,GIS-072-2500,WOODEN_CRATE,364.65,2812,1532,1872,2026-01-07 09:03:00,2026-01-07 09:05:00,READY_FOR_SHIPMENT
PKG-00000164,SN-00000164,EXEC-000053,GIS-072-2500,WOODEN_CRATE,429.65,2526,1464,2197,2026-01-07 09:03:00,2026-01-07 09:05:00,READY_FOR_SHIPMENT
PKG-00000165,SN-00000165,EXEC-000053,GIS-072-2500,WOODEN_CRATE,340.25,3020,1482,1520,2026-01-07 09:03:00,2026-01-07 09:05:00,READY_FOR_SHIPMENT
PKG-00000166,SN-00000166,EXEC-000054,GIS-145-4000,WOODEN_CRATE,442.15,2191,1287,1994,2026-01-07 09:23:00,2026-01-07 09:25:00,READY_FOR_SHIPMENT
PKG-00000167,SN-00000167,EXEC-000054,GIS-145-4000,WOODEN_CRATE,529.63,2800,1768,1992,2026-01-07 09:23:00,2026-01-07 09:25:00,READY_FOR_SHIPMENT
PKG-00000168,SN-00000168,EXEC-000054,GIS-145-4000,WOODEN_CRATE,516.96,3122,1702,2417,2026-01-07 09:23:00,2026-01-07 09:25:00,READY_FOR_SHIPMENT
PKG-00000169,SN-00000169,EXEC-000055,GIS-170-4000,WOODEN_CRATE,560.96,1990,1501,1953,2026-01-07 09:43:00,2026-01-07 09:45:00,READY_FOR_SHIPMENT
PKG-00000170,SN-00000170,EXEC-000055,GIS-170-4000,WOODEN_CRATE,393.89,2298,1513,2255,2026-01-07 09:43:00,2026-01-07 09:45:00,READY_FOR_SHIPMENT
PKG-00000171,SN-00000171,EXEC-000056,GIS-245-4000,WOODEN_CRATE,423.5,2887,1552,2371,2026-01-07 10:03:00,2026-01-07 10:05:00,READY_FOR_SHIPMENT
PKG-00000172,SN-00000172,EXEC-000056,GIS-245-4000,WOODEN_CRATE,648.55,2927,1538,2220,2026-01-07 10:03:00,2026-01-07 10:05:00,READY_FOR_SHIPMENT
PKG-00000173,SN-00000173,EXEC-000056,GIS-245-4000,WOODEN_CRATE,522.23,2354,1513,2014,2026-01-07 10:03:00,2026-01-07 10:05:00,READY_FOR_SHIPMENT
PKG-00000174,SN-00000174,EXEC-000057,GIS-145-3150,WOODEN_CRATE,319.13,2194,1523,1744,2026-01-07 10:23:00,2026-01-07 10:25:00,READY_FOR_SHIPMENT
PKG-00000175,SN-00000175,EXEC-000057,GIS-145-3150,WOODEN_CRATE,539.44,2179,1396,1943,2026-01-07 10:23:00,2026-01-07 10:25:00,READY_FOR_SHIPMENT
PKG-00000176,SN-00000176,EXEC-000057,GIS-145-3150,WOODEN_CRATE,537.6,2366,1737,2079,2026-01-07 10:23:00,2026-01-07 10:25:00,READY_FOR_SHIPMENT
PKG-00000177,SN-00000177,EXEC-000057,GIS-145-3150,WOODEN_CRATE,641.62,2197,1503,1965,2026-01-07 10:23:00,2026-01-07 10:25:00,READY_FOR_SHIPMENT
PKG-00000178,SN-00000178,EXEC-000058,GIS-145-3150,WOODEN_CRATE,375.18,2419,1214,2593,2026-01-07 10:43:00,2026-01-07 10:45:00,READY_FOR_SHIPMENT
PKG-00000179,SN-00000179,EXEC-000058,GIS-145-3150,WOODEN_CRATE,274.43,1893,1255,2098,2026-01-07 10:43:00,2026-01-07 10:45:00,READY_FOR_SHIPMENT
PKG-00000180,SN-00000180,EXEC-000058,GIS-145-3150,WOODEN_CRATE,519.89,2058,1702,1710,2026-01-07 10:43:00,2026-01-07 10:45:00,READY_FOR_SHIPMENT
PKG-00000181,SN-00000181,EXEC-000058,GIS-145-3150,WOODEN_CRATE,595.27,2975,1491,2461,2026-01-07 10:43:00,2026-01-07 10:45:00,READY_FOR_SHIPMENT
PKG-00000182,SN-00000182,EXEC-000059,GIS-072-3150,WOODEN_CRATE,425.85,2497,1388,1605,2026-01-07 11:03:00,2026-01-07 11:05:00,READY_FOR_SHIPMENT
PKG-00000183,SN-00000183,EXEC-000059,GIS-072-3150,WOODEN_CRATE,328.57,2778,1316,1633,2026-01-07 11:03:00,2026-01-07 11:05:00,READY_FOR_SHIPMENT
PKG-00000184,SN-00000184,EXEC-000059,GIS-072-3150,WOODEN_CRATE,392.3,1951,1790,1609,2026-01-07 11:03:00,2026-01-07 11:05:00,READY_FOR_SHIPMENT
PKG-00000185,SN-00000185,EXEC-000060,GIS-170-4000,WOODEN_CRATE,285.24,2952,1511,1674,2026-01-07 11:23:00,2026-01-07 11:25:00,READY_FOR_SHIPMENT
PKG-00000186,SN-00000186,EXEC-000060,GIS-170-4000,WOODEN_CRATE,647.38,2042,1771,2352,2026-01-07 11:23:00,2026-01-07 11:25:00,READY_FOR_SHIPMENT
PKG-00000187,SN-00000187,EXEC-000061,GIS-072-2500,WOODEN_CRATE,480.72,3066,1431,2570,2026-01-07 11:43:00,2026-01-07 11:45:00,READY_FOR_SHIPMENT
PKG-00000188,SN-00000188,EXEC-000061,GIS-072-2500,WOODEN_CRATE,383.56,2706,1504,2378,2026-01-07 11:43:00,2026-01-07 11:45:00,READY_FOR_SHIPMENT
PKG-00000189,SN-00000189,EXEC-000061,GIS-072-2500,WOODEN_CRATE,351.31,3071,1261,1703,2026-01-07 11:43:00,2026-01-07 11:45:00,READY_FOR_SHIPMENT
PKG-00000190,SN-00000190,EXEC-000061,GIS-072-2500,WOODEN_CRATE,627.46,2225,1416,2041,2026-01-07 11:43:00,2026-01-07 11:45:00,READY_FOR_SHIPMENT
PKG-00000191,SN-00000191,EXEC-000061,GIS-072-2500,WOODEN_CRATE,503.98,2121,1445,1855,2026-01-07 11:43:00,2026-01-07 11:45:00,READY_FOR_SHIPMENT
PKG-00000192,SN-00000192,EXEC-000062,GIS-072-3150,WOODEN_CRATE,457.36,2120,1202,2336,2026-01-07 12:03:00,2026-01-07 12:05:00,READY_FOR_SHIPMENT
PKG-00000193,SN-00000193,EXEC-000062,GIS-072-3150,WOODEN_CRATE,413.72,3016,1681,2096,2026-01-07 12:03:00,2026-01-07 12:05:00,READY_FOR_SHIPMENT
PKG-00000194,SN-00000194,EXEC-000062,GIS-072-3150,WOODEN_CRATE,234.04,2390,1489,2429,2026-01-07 12:03:00,2026-01-07 12:05:00,READY_FOR_SHIPMENT
PKG-00000195,SN-00000195,EXEC-000063,GIS-072-2500,WOODEN_CRATE,250.61,2278,1470,1905,2026-01-07 12:23:00,2026-01-07 12:25:00,READY_FOR_SHIPMENT
PKG-00000196,SN-00000196,EXEC-000063,GIS-072-2500,WOODEN_CRATE,402.81,2915,1430,1805,2026-01-07 12:23:00,2026-01-07 12:25:00,READY_FOR_SHIPMENT
PKG-00000197,SN-00000197,EXEC-000063,GIS-072-2500,WOODEN_CRATE,610.62,2091,1273,1622,2026-01-07 12:23:00,2026-01-07 12:25:00,READY_FOR_SHIPMENT
PKG-00000198,SN-00000198,EXEC-000064,GIS-145-4000,WOODEN_CRATE,291.35,2429,1782,2091,2026-01-07 12:43:00,2026-01-07 12:45:00,READY_FOR_SHIPMENT
PKG-00000199,SN-00000199,EXEC-000064,GIS-145-4000,WOODEN_CRATE,408.84,2759,1511,2324,2026-01-07 12:43:00,2026-01-07 12:45:00,READY_FOR_SHIPMENT
PKG-00000200,SN-00000200,EXEC-000064,GIS-145-4000,WOODEN_CRATE,625.35,2824,1752,2511,2026-01-07 12:43:00,2026-01-07 12:45:00,READY_FOR_SHIPMENT
PKG-00000201,SN-00000201,EXEC-000064,GIS-145-4000,WOODEN_CRATE,408.24,3024,1240,2384,2026-01-07 12:43:00,2026-01-07 12:45:00,READY_FOR_SHIPMENT
PKG-00000202,SN-00000202,EXEC-000065,GIS-420-5000,WOODEN_CRATE,535.85,3036,1456,1552,2026-01-07 13:03:00,2026-01-07 13:05:00,READY_FOR_SHIPMENT
PKG-00000203,SN-00000203,EXEC-000065,GIS-420-5000,WOODEN_CRATE,259.27,3180,1789,1542,2026-01-07 13:03:00,2026-01-07 13:05:00,READY_FOR_SHIPMENT
PKG-00000204,SN-00000204,EXEC-000066,GIS-145-4000,WOODEN_CRATE,649.82,3176,1475,1582,2026-01-07 13:23:00,2026-01-07 13:25:00,READY_FOR_SHIPMENT
PKG-00000205,SN-00000205,EXEC-000066,GIS-145-4000,WOODEN_CRATE,548.14,2158,1681,2562,2026-01-07 13:23:00,2026-01-07 13:25:00,READY_FOR_SHIPMENT
PKG-00000206,SN-00000206,EXEC-000066,GIS-145-4000,WOODEN_CRATE,500.15,2369,1385,2392,2026-01-07 13:23:00,2026-01-07 13:25:00,READY_FOR_SHIPMENT
PKG-00000207,SN-00000207,EXEC-000067,GIS-072-2500,WOODEN_CRATE,492.96,2807,1293,2462,2026-01-07 13:43:00,2026-01-07 13:45:00,READY_FOR_SHIPMENT
PKG-00000208,SN-00000208,EXEC-000067,GIS-072-2500,WOODEN_CRATE,369.62,2482,1528,1714,2026-01-07 13:43:00,2026-01-07 13:45:00,READY_FOR_SHIPMENT
PKG-00000209,SN-00000209,EXEC-000067,GIS-072-2500,WOODEN_CRATE,588.83,2475,1621,2514,2026-01-07 13:43:00,2026-01-07 13:45:00,READY_FOR_SHIPMENT
PKG-00000210,SN-00000210,EXEC-000067,GIS-072-2500,WOODEN_CRATE,343.93,2620,1763,1575,2026-01-07 13:43:00,2026-01-07 13:45:00,READY_FOR_SHIPMENT
PKG-00000211,SN-00000211,EXEC-000068,GIS-145-3150,WOODEN_CRATE,415.58,2444,1458,2162,2026-01-07 14:03:00,2026-01-07 14:05:00,READY_FOR_SHIPMENT
PKG-00000212,SN-00000212,EXEC-000068,GIS-145-3150,WOODEN_CRATE,269.85,2627,1726,1502,2026-01-07 14:03:00,2026-01-07 14:05:00,READY_FOR_SHIPMENT
PKG-00000213,SN-00000213,EXEC-000068,GIS-145-3150,WOODEN_CRATE,502.79,2911,1673,2346,2026-01-07 14:03:00,2026-01-07 14:05:00,READY_FOR_SHIPMENT
PKG-00000214,SN-00000214,EXEC-000068,GIS-145-3150,WOODEN_CRATE,243.31,2861,1570,2520,2026-01-07 14:03:00,2026-01-07 14:05:00,READY_FOR_SHIPMENT
PKG-00000215,SN-00000215,EXEC-000069,GIS-550-5000,WOODEN_CRATE,488.93,1905,1408,2046,2026-01-08 07:03:00,2026-01-08 07:05:00,READY_FOR_SHIPMENT
PKG-00000216,SN-00000216,EXEC-000070,GIS-145-3150,WOODEN_CRATE,456.16,2389,1648,2492,2026-01-08 07:23:00,2026-01-08 07:25:00,READY_FOR_SHIPMENT
PKG-00000217,SN-00000217,EXEC-000070,GIS-145-3150,WOODEN_CRATE,272.21,3090,1445,1824,2026-01-08 07:23:00,2026-01-08 07:25:00,READY_FOR_SHIPMENT
PKG-00000218,SN-00000218,EXEC-000070,GIS-145-3150,WOODEN_CRATE,353.62,1828,1765,2335,2026-01-08 07:23:00,2026-01-08 07:25:00,READY_FOR_SHIPMENT
PKG-00000219,SN-00000219,EXEC-000071,GIS-072-2500,WOODEN_CRATE,260.08,2032,1672,1740,2026-01-08 07:43:00,2026-01-08 07:45:00,READY_FOR_SHIPMENT
PKG-00000220,SN-00000220,EXEC-000071,GIS-072-2500,WOODEN_CRATE,498.52,2115,1710,2097,2026-01-08 07:43:00,2026-01-08 07:45:00,READY_FOR_SHIPMENT
PKG-00000221,SN-00000221,EXEC-000071,GIS-072-2500,WOODEN_CRATE,438.81,2359,1625,2488,2026-01-08 07:43:00,2026-01-08 07:45:00,READY_FOR_SHIPMENT
PKG-00000222,SN-00000222,EXEC-000072,GIS-145-3150,WOODEN_CRATE,641.51,2299,1667,1796,2026-01-08 08:03:00,2026-01-08 08:05:00,READY_FOR_SHIPMENT
PKG-00000223,SN-00000223,EXEC-000072,GIS-145-3150,WOODEN_CRATE,384.94,3027,1720,1779,2026-01-08 08:03:00,2026-01-08 08:05:00,READY_FOR_SHIPMENT
PKG-00000224,SN-00000224,EXEC-000072,GIS-145-3150,WOODEN_CRATE,591.53,2365,1624,2196,2026-01-08 08:03:00,2026-01-08 08:05:00,READY_FOR_SHIPMENT
PKG-00000225,SN-00000225,EXEC-000073,GIS-145-4000,WOODEN_CRATE,621.73,2839,1473,1505,2026-01-08 08:23:00,2026-01-08 08:25:00,READY_FOR_SHIPMENT
PKG-00000226,SN-00000226,EXEC-000073,GIS-145-4000,WOODEN_CRATE,341.62,2411,1793,2502,2026-01-08 08:23:00,2026-01-08 08:25:00,READY_FOR_SHIPMENT
PKG-00000227,SN-00000227,EXEC-000074,GIS-300-4000,WOODEN_CRATE,592.06,2714,1751,2491,2026-01-08 08:43:00,2026-01-08 08:45:00,READY_FOR_SHIPMENT
PKG-00000228,SN-00000228,EXEC-000075,GIS-800-5000,WOODEN_CRATE,368.4,2930,1756,2272,2026-01-08 09:03:00,2026-01-08 09:05:00,READY_FOR_SHIPMENT
PKG-00000229,SN-00000229,EXEC-000076,GIS-550-5000,WOODEN_CRATE,415.8,2459,1393,1989,2026-01-08 09:23:00,2026-01-08 09:25:00,READY_FOR_SHIPMENT
PKG-00000230,SN-00000230,EXEC-000077,GIS-300-4000,WOODEN_CRATE,465.87,2278,1620,1589,2026-01-08 09:43:00,2026-01-08 09:45:00,READY_FOR_SHIPMENT
PKG-00000231,SN-00000231,EXEC-000078,GIS-145-4000,WOODEN_CRATE,356.82,2768,1590,2290,2026-01-08 10:03:00,2026-01-08 10:05:00,READY_FOR_SHIPMENT
PKG-00000232,SN-00000232,EXEC-000078,GIS-145-4000,WOODEN_CRATE,645.02,3135,1355,2514,2026-01-08 10:03:00,2026-01-08 10:05:00,READY_FOR_SHIPMENT
PKG-00000233,SN-00000233,EXEC-000078,GIS-145-4000,WOODEN_CRATE,634.87,2058,1714,2179,2026-01-08 10:03:00,2026-01-08 10:05:00,READY_FOR_SHIPMENT
PKG-00000234,SN-00000234,EXEC-000079,GIS-072-3150,WOODEN_CRATE,593.97,2701,1302,2577,2026-01-08 10:23:00,2026-01-08 10:25:00,READY_FOR_SHIPMENT
PKG-00000235,SN-00000235,EXEC-000079,GIS-072-3150,WOODEN_CRATE,611.49,1831,1347,2339,2026-01-08 10:23:00,2026-01-08 10:25:00,READY_FOR_SHIPMENT
PKG-00000236,SN-00000236,EXEC-000079,GIS-072-3150,WOODEN_CRATE,594.5,2116,1276,2461,2026-01-08 10:23:00,2026-01-08 10:25:00,READY_FOR_SHIPMENT
PKG-00000237,SN-00000237,EXEC-000080,GIS-072-3150,WOODEN_CRATE,556.06,2342,1546,2314,2026-01-08 10:43:00,2026-01-08 10:45:00,READY_FOR_SHIPMENT
PKG-00000238,SN-00000238,EXEC-000080,GIS-072-3150,WOODEN_CRATE,499.43,2472,1746,2278,2026-01-08 10:43:00,2026-01-08 10:45:00,READY_FOR_SHIPMENT
PKG-00000239,SN-00000239,EXEC-000080,GIS-072-3150,WOODEN_CRATE,630.28,3083,1699,1573,2026-01-08 10:43:00,2026-01-08 10:45:00,READY_FOR_SHIPMENT
PKG-00000240,SN-00000240,EXEC-000080,GIS-072-3150,WOODEN_CRATE,485.51,2280,1494,1965,2026-01-08 10:43:00,2026-01-08 10:45:00,READY_FOR_SHIPMENT
PKG-00000241,SN-00000241,EXEC-000081,GIS-245-3150,WOODEN_CRATE,541.11,2688,1300,1705,2026-01-08 11:03:00,2026-01-08 11:05:00,READY_FOR_SHIPMENT
PKG-00000242,SN-00000242,EXEC-000081,GIS-245-3150,WOODEN_CRATE,410.78,2413,1229,1594,2026-01-08 11:03:00,2026-01-08 11:05:00,READY_FOR_SHIPMENT
PKG-00000243,SN-00000243,EXEC-000081,GIS-245-3150,WOODEN_CRATE,359.48,1914,1500,2234,2026-01-08 11:03:00,2026-01-08 11:05:00,READY_FOR_SHIPMENT
PKG-00000244,SN-00000244,EXEC-000082,GIS-170-4000,WOODEN_CRATE,381.18,2098,1450,2587,2026-01-08 11:23:00,2026-01-08 11:25:00,READY_FOR_SHIPMENT
PKG-00000245,SN-00000245,EXEC-000082,GIS-170-4000,WOODEN_CRATE,397.18,3196,1384,1848,2026-01-08 11:23:00,2026-01-08 11:25:00,READY_FOR_SHIPMENT
PKG-00000246,SN-00000246,EXEC-000082,GIS-170-4000,WOODEN_CRATE,295.28,3048,1591,1993,2026-01-08 11:23:00,2026-01-08 11:25:00,READY_FOR_SHIPMENT
PKG-00000247,SN-00000247,EXEC-000083,GIS-072-3150,WOODEN_CRATE,434.0,2994,1346,1975,2026-01-08 11:43:00,2026-01-08 11:45:00,READY_FOR_SHIPMENT
PKG-00000248,SN-00000248,EXEC-000083,GIS-072-3150,WOODEN_CRATE,418.29,2320,1670,2022,2026-01-08 11:43:00,2026-01-08 11:45:00,READY_FOR_SHIPMENT
PKG-00000249,SN-00000249,EXEC-000083,GIS-072-3150,WOODEN_CRATE,506.74,2752,1494,1823,2026-01-08 11:43:00,2026-01-08 11:45:00,READY_FOR_SHIPMENT
PKG-00000250,SN-00000250,EXEC-000084,GIS-145-4000,WOODEN_CRATE,251.76,2507,1506,2368,2026-01-08 12:03:00,2026-01-08 12:05:00,READY_FOR_SHIPMENT
PKG-00000251,SN-00000251,EXEC-000084,GIS-145-4000,WOODEN_CRATE,516.83,2735,1509,1907,2026-01-08 12:03:00,2026-01-08 12:05:00,READY_FOR_SHIPMENT
PKG-00000252,SN-00000252,EXEC-000084,GIS-145-4000,WOODEN_CRATE,649.73,2789,1309,1985,2026-01-08 12:03:00,2026-01-08 12:05:00,READY_FOR_SHIPMENT
PKG-00000253,SN-00000253,EXEC-000084,GIS-145-4000,WOODEN_CRATE,383.99,2535,1788,2105,2026-01-08 12:03:00,2026-01-08 12:05:00,READY_FOR_SHIPMENT
PKG-00000254,SN-00000254,EXEC-000085,GIS-072-2500,WOODEN_CRATE,646.86,2404,1222,2310,2026-01-08 12:23:00,2026-01-08 12:25:00,READY_FOR_SHIPMENT
PKG-00000255,SN-00000255,EXEC-000085,GIS-072-2500,WOODEN_CRATE,338.03,2959,1250,2517,2026-01-08 12:23:00,2026-01-08 12:25:00,READY_FOR_SHIPMENT
PKG-00000256,SN-00000256,EXEC-000085,GIS-072-2500,WOODEN_CRATE,578.12,2386,1435,2221,2026-01-08 12:23:00,2026-01-08 12:25:00,READY_FOR_SHIPMENT
PKG-00000257,SN-00000257,EXEC-000085,GIS-072-2500,WOODEN_CRATE,314.17,2189,1456,1780,2026-01-08 12:23:00,2026-01-08 12:25:00,READY_FOR_SHIPMENT
PKG-00000258,SN-00000258,EXEC-000086,GIS-300-4000,WOODEN_CRATE,490.15,3085,1240,2132,2026-01-08 12:43:00,2026-01-08 12:45:00,READY_FOR_SHIPMENT
PKG-00000259,SN-00000259,EXEC-000087,GIS-145-4000,WOODEN_CRATE,559.1,1868,1793,2247,2026-01-08 13:03:00,2026-01-08 13:05:00,READY_FOR_SHIPMENT
PKG-00000260,SN-00000260,EXEC-000087,GIS-145-4000,WOODEN_CRATE,534.91,1984,1502,2169,2026-01-08 13:03:00,2026-01-08 13:05:00,READY_FOR_SHIPMENT
PKG-00000261,SN-00000261,EXEC-000088,GIS-072-2500,WOODEN_CRATE,541.42,2159,1405,1770,2026-01-08 13:23:00,2026-01-08 13:25:00,READY_FOR_SHIPMENT
PKG-00000262,SN-00000262,EXEC-000088,GIS-072-2500,WOODEN_CRATE,558.2,2549,1743,2527,2026-01-08 13:23:00,2026-01-08 13:25:00,READY_FOR_SHIPMENT
PKG-00000263,SN-00000263,EXEC-000088,GIS-072-2500,WOODEN_CRATE,612.8,2136,1463,2486,2026-01-08 13:23:00,2026-01-08 13:25:00,READY_FOR_SHIPMENT
PKG-00000264,SN-00000264,EXEC-000089,GIS-420-5000,WOODEN_CRATE,635.98,2404,1546,1735,2026-01-08 13:43:00,2026-01-08 13:45:00,READY_FOR_SHIPMENT
PKG-00000265,SN-00000265,EXEC-000090,GIS-072-2500,WOODEN_CRATE,421.38,1954,1344,1962,2026-01-08 14:03:00,2026-01-08 14:05:00,READY_FOR_SHIPMENT
PKG-00000266,SN-00000266,EXEC-000090,GIS-072-2500,WOODEN_CRATE,589.86,3181,1606,2249,2026-01-08 14:03:00,2026-01-08 14:05:00,READY_FOR_SHIPMENT
PKG-00000267,SN-00000267,EXEC-000090,GIS-072-2500,WOODEN_CRATE,258.83,2608,1214,2041,2026-01-08 14:03:00,2026-01-08 14:05:00,READY_FOR_SHIPMENT
PKG-00000268,SN-00000268,EXEC-000091,GIS-170-4000,WOODEN_CRATE,450.73,2731,1577,2036,2026-01-08 14:23:00,2026-01-08 14:25:00,READY_FOR_SHIPMENT
PKG-00000269,SN-00000269,EXEC-000091,GIS-170-4000,WOODEN_CRATE,471.36,3107,1580,1721,2026-01-08 14:23:00,2026-01-08 14:25:00,READY_FOR_SHIPMENT
PKG-00000270,SN-00000270,EXEC-000091,GIS-170-4000,WOODEN_CRATE,510.18,2765,1225,2171,2026-01-08 14:23:00,2026-01-08 14:25:00,READY_FOR_SHIPMENT
PKG-00000271,SN-00000271,EXEC-000092,GIS-245-3150,WOODEN_CRATE,613.56,2253,1264,2450,2026-01-09 07:03:00,2026-01-09 07:05:00,READY_FOR_SHIPMENT
PKG-00000272,SN-00000272,EXEC-000092,GIS-245-3150,WOODEN_CRATE,611.04,2418,1618,1738,2026-01-09 07:03:00,2026-01-09 07:05:00,READY_FOR_SHIPMENT
PKG-00000273,SN-00000273,EXEC-000093,GIS-145-3150,WOODEN_CRATE,280.1,1876,1511,2508,2026-01-09 07:23:00,2026-01-09 07:25:00,READY_FOR_SHIPMENT
PKG-00000274,SN-00000274,EXEC-000093,GIS-145-3150,WOODEN_CRATE,269.93,2280,1750,1777,2026-01-09 07:23:00,2026-01-09 07:25:00,READY_FOR_SHIPMENT
PKG-00000275,SN-00000275,EXEC-000093,GIS-145-3150,WOODEN_CRATE,387.12,2559,1753,2358,2026-01-09 07:23:00,2026-01-09 07:25:00,READY_FOR_SHIPMENT
PKG-00000276,SN-00000276,EXEC-000093,GIS-145-3150,WOODEN_CRATE,472.56,2116,1624,1702,2026-01-09 07:23:00,2026-01-09 07:25:00,READY_FOR_SHIPMENT
PKG-00000277,SN-00000277,EXEC-000094,GIS-145-4000,WOODEN_CRATE,578.49,3060,1617,2072,2026-01-09 07:43:00,2026-01-09 07:45:00,READY_FOR_SHIPMENT
PKG-00000278,SN-00000278,EXEC-000094,GIS-145-4000,WOODEN_CRATE,234.07,2558,1422,2408,2026-01-09 07:43:00,2026-01-09 07:45:00,READY_FOR_SHIPMENT
PKG-00000279,SN-00000279,EXEC-000095,GIS-170-4000,WOODEN_CRATE,411.22,2283,1571,1703,2026-01-09 08:03:00,2026-01-09 08:05:00,READY_FOR_SHIPMENT
PKG-00000280,SN-00000280,EXEC-000095,GIS-170-4000,WOODEN_CRATE,641.8,2552,1757,2234,2026-01-09 08:03:00,2026-01-09 08:05:00,READY_FOR_SHIPMENT
PKG-00000281,SN-00000281,EXEC-000096,GIS-072-3150,WOODEN_CRATE,246.04,2365,1394,1750,2026-01-09 08:23:00,2026-01-09 08:25:00,READY_FOR_SHIPMENT
PKG-00000282,SN-00000282,EXEC-000096,GIS-072-3150,WOODEN_CRATE,628.07,2731,1293,1934,2026-01-09 08:23:00,2026-01-09 08:25:00,READY_FOR_SHIPMENT
PKG-00000283,SN-00000283,EXEC-000096,GIS-072-3150,WOODEN_CRATE,495.93,3022,1221,1603,2026-01-09 08:23:00,2026-01-09 08:25:00,READY_FOR_SHIPMENT
PKG-00000284,SN-00000284,EXEC-000096,GIS-072-3150,WOODEN_CRATE,558.32,2298,1328,1920,2026-01-09 08:23:00,2026-01-09 08:25:00,READY_FOR_SHIPMENT
PKG-00000285,SN-00000285,EXEC-000097,GIS-145-3150,WOODEN_CRATE,249.5,2935,1412,1942,2026-01-09 08:43:00,2026-01-09 08:45:00,READY_FOR_SHIPMENT
