work_order_id,sap_order_number,product_code,quantity,production_line,priority,planned_shift,planned_start,planned_finish,routing_version,planner,status
WO-20260129-000527,5000000527,GIS-072-3150,5,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-01-29 12:25:00,2026-01-29 12:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260129-000528,5000000528,GIS-245-3150,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-29 12:45:00,2026-01-29 13:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260129-000529,5000000529,GIS-072-2500,5,LINE-01,Priority.HIGH,ShiftType.MORNING,2026-01-29 13:05:00,2026-01-29 13:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260129-000530,5000000530,GIS-145-4000,3,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-01-29 13:25:00,2026-01-29 13:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000531,5000000531,GIS-072-3150,3,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-01-30 06:45:00,2026-01-30 07:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000532,5000000532,GIS-145-3150,3,LINE-04,Priority.URGENT,ShiftType.MORNING,2026-01-30 07:05:00,2026-01-30 07:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000533,5000000533,GIS-145-4000,3,LINE-05,Priority.LOW,ShiftType.MORNING,2026-01-30 07:25:00,2026-01-30 07:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000534,5000000534,GIS-245-3150,2,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-30 07:45:00,2026-01-30 08:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000535,5000000535,GIS-245-4000,3,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-01-30 08:05:00,2026-01-30 08:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000536,5000000536,GIS-072-2500,4,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-01-30 08:25:00,2026-01-30 08:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000537,5000000537,GIS-145-3150,3,LINE-03,Priority.HIGH,ShiftType.MORNING,2026-01-30 08:45:00,2026-01-30 09:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000538,5000000538,GIS-145-3150,2,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-01-30 09:05:00,2026-01-30 09:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000539,5000000539,GIS-145-4000,4,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-01-30 09:25:00,2026-01-30 09:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000540,5000000540,GIS-072-2500,4,LINE-06,Priority.LOW,ShiftType.MORNING,2026-01-30 09:45:00,2026-01-30 10:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000541,5000000541,GIS-170-4000,2,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-01-30 10:05:00,2026-01-30 10:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000542,5000000542,GIS-145-3150,2,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-01-30 10:25:00,2026-01-30 10:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000543,5000000543,GIS-072-3150,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-01-30 10:45:00,2026-01-30 11:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000544,5000000544,GIS-145-3150,4,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-01-30 11:05:00,2026-01-30 11:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000545,5000000545,GIS-145-3150,4,LINE-05,Priority.HIGH,ShiftType.MORNING,2026-01-30 11:25:00,2026-01-30 11:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000546,5000000546,GIS-145-3150,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-30 11:45:00,2026-01-30 12:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000547,5000000547,GIS-550-5000,1,LINE-01,Priority.HIGH,ShiftType.MORNING,2026-01-30 12:05:00,2026-01-30 12:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000548,5000000548,GIS-072-2500,5,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-01-30 12:25:00,2026-01-30 12:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000549,5000000549,GIS-145-4000,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-01-30 12:45:00,2026-01-30 13:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000550,5000000550,GIS-420-5000,1,LINE-04,Priority.HIGH,ShiftType.MORNING,2026-01-30 13:05:00,2026-01-30 13:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000551,5000000551,GIS-245-3150,2,LINE-05,Priority.LOW,ShiftType.MORNING,2026-01-30 13:25:00,2026-01-30 13:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000552,5000000552,GIS-072-2500,5,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-30 13:45:00,2026-01-30 14:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000553,5000000553,GIS-145-3150,4,LINE-01,Priority.LOW,ShiftType.MORNING,2026-01-30 14:05:00,2026-01-30 14:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260130-000554,5000000554,GIS-072-3150,4,LINE-02,Priority.HIGH,ShiftType.MORNING,2026-01-30 14:25:00,2026-01-30 14:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000555,5000000555,GIS-145-3150,2,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-01-31 06:45:00,2026-01-31 07:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000556,5000000556,GIS-145-4000,3,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-01-31 07:05:00,2026-01-31 07:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000557,5000000557,GIS-072-3150,3,LINE-05,Priority.LOW,ShiftType.MORNING,2026-01-31 07:25:00,2026-01-31 07:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000558,5000000558,GIS-072-3150,5,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-31 07:45:00,2026-01-31 08:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000559,5000000559,GIS-170-4000,3,LINE-01,Priority.HIGH,ShiftType.MORNING,2026-01-31 08:05:00,2026-01-31 08:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000560,5000000560,GIS-245-3150,1,LINE-02,Priority.URGENT,ShiftType.MORNING,2026-01-31 08:25:00,2026-01-31 08:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000561,5000000561,GIS-072-3150,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-01-31 08:45:00,2026-01-31 09:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000562,5000000562,GIS-072-2500,3,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-01-31 09:05:00,2026-01-31 09:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000563,5000000563,GIS-420-4000,2,LINE-05,Priority.URGENT,ShiftType.MORNING,2026-01-31 09:25:00,2026-01-31 09:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000564,5000000564,GIS-300-4000,2,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-31 09:45:00,2026-01-31 10:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000565,5000000565,GIS-245-3150,3,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-01-31 10:05:00,2026-01-31 10:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000566,5000000566,GIS-420-4000,1,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-01-31 10:25:00,2026-01-31 10:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000567,5000000567,GIS-420-5000,1,LINE-03,Priority.HIGH,ShiftType.MORNING,2026-01-31 10:45:00,2026-01-31 11:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000568,5000000568,GIS-145-4000,2,LINE-04,Priority.URGENT,ShiftType.MORNING,2026-01-31 11:05:00,2026-01-31 11:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000569,5000000569,GIS-245-4000,1,LINE-05,Priority.HIGH,ShiftType.MORNING,2026-01-31 11:25:00,2026-01-31 11:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000570,5000000570,GIS-072-2500,5,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-01-31 11:45:00,2026-01-31 12:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000571,5000000571,GIS-145-4000,4,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-01-31 12:05:00,2026-01-31 12:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000572,5000000572,GIS-420-4000,1,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-01-31 12:25:00,2026-01-31 12:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000573,5000000573,GIS-800-5000,1,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-01-31 12:45:00,2026-01-31 13:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260131-000574,5000000574,GIS-145-4000,3,LINE-04,Priority.HIGH,ShiftType.MORNING,2026-01-31 13:05:00,2026-01-31 13:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000575,5000000575,GIS-072-2500,4,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-02-01 06:45:00,2026-02-01 07:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000576,5000000576,GIS-145-3150,4,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-01 07:05:00,2026-02-01 07:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000577,5000000577,GIS-072-2500,5,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-01 07:25:00,2026-02-01 07:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000578,5000000578,GIS-072-3150,3,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-01 07:45:00,2026-02-01 08:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000579,5000000579,GIS-420-4000,1,LINE-03,Priority.HIGH,ShiftType.MORNING,2026-02-01 08:05:00,2026-02-01 08:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000580,5000000580,GIS-145-4000,3,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-01 08:25:00,2026-02-01 08:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000581,5000000581,GIS-145-3150,4,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-02-01 08:45:00,2026-02-01 09:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000582,5000000582,GIS-420-5000,2,LINE-06,Priority.HIGH,ShiftType.MORNING,2026-02-01 09:05:00,2026-02-01 09:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000583,5000000583,GIS-072-3150,5,LINE-01,Priority.URGENT,ShiftType.MORNING,2026-02-01 09:25:00,2026-02-01 09:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000584,5000000584,GIS-072-3150,5,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-01 09:45:00,2026-02-01 10:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000585,5000000585,GIS-145-4000,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-01 10:05:00,2026-02-01 10:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000586,5000000586,GIS-170-4000,2,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-01 10:25:00,2026-02-01 10:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000587,5000000587,GIS-170-4000,3,LINE-05,Priority.HIGH,ShiftType.MORNING,2026-02-01 10:45:00,2026-02-01 11:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000588,5000000588,GIS-170-4000,2,LINE-06,Priority.LOW,ShiftType.MORNING,2026-02-01 11:05:00,2026-02-01 11:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000589,5000000589,GIS-420-5000,2,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-01 11:25:00,2026-02-01 11:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000590,5000000590,GIS-245-4000,2,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-01 11:45:00,2026-02-01 12:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000591,5000000591,GIS-072-2500,5,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-01 12:05:00,2026-02-01 12:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260201-000592,5000000592,GIS-245-3150,2,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-01 12:25:00,2026-02-01 12:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000593,5000000593,GIS-245-4000,2,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-02-02 06:45:00,2026-02-02 07:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000594,5000000594,GIS-072-2500,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-02 07:05:00,2026-02-02 07:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000595,5000000595,GIS-145-3150,3,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-02 07:25:00,2026-02-02 07:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000596,5000000596,GIS-170-4000,3,LINE-02,Priority.HIGH,ShiftType.MORNING,2026-02-02 07:45:00,2026-02-02 08:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000597,5000000597,GIS-145-3150,3,LINE-03,Priority.URGENT,ShiftType.MORNING,2026-02-02 08:05:00,2026-02-02 08:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000598,5000000598,GIS-072-2500,4,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-02 08:25:00,2026-02-02 08:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000599,5000000599,GIS-072-2500,3,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-02-02 08:45:00,2026-02-02 09:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000600,5000000600,GIS-072-3150,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-02 09:05:00,2026-02-02 09:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000601,5000000601,GIS-072-2500,4,LINE-01,Priority.HIGH,ShiftType.MORNING,2026-02-02 09:25:00,2026-02-02 09:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000602,5000000602,GIS-145-3150,2,LINE-02,Priority.HIGH,ShiftType.MORNING,2026-02-02 09:45:00,2026-02-02 10:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000603,5000000603,GIS-420-5000,2,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-02 10:05:00,2026-02-02 10:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000604,5000000604,GIS-072-3150,5,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-02 10:25:00,2026-02-02 10:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000605,5000000605,GIS-420-4000,2,LINE-05,Priority.LOW,ShiftType.MORNING,2026-02-02 10:45:00,2026-02-02 11:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000606,5000000606,GIS-420-5000,2,LINE-06,Priority.URGENT,ShiftType.MORNING,2026-02-02 11:05:00,2026-02-02 11:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000607,5000000607,GIS-072-3150,4,LINE-01,Priority.LOW,ShiftType.MORNING,2026-02-02 11:25:00,2026-02-02 11:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000608,5000000608,GIS-072-3150,5,LINE-02,Priority.HIGH,ShiftType.MORNING,2026-02-02 11:45:00,2026-02-02 12:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000609,5000000609,GIS-245-3150,2,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-02 12:05:00,2026-02-02 12:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000610,5000000610,GIS-072-2500,3,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-02 12:25:00,2026-02-02 12:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000611,5000000611,GIS-420-4000,2,LINE-05,Priority.HIGH,ShiftType.MORNING,2026-02-02 12:45:00,2026-02-02 13:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000612,5000000612,GIS-145-3150,3,LINE-06,Priority.LOW,ShiftType.MORNING,2026-02-02 13:05:00,2026-02-02 13:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000613,5000000613,GIS-170-4000,3,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-02 13:25:00,2026-02-02 13:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000614,5000000614,GIS-072-2500,5,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-02 13:45:00,2026-02-02 14:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000615,5000000615,GIS-145-4000,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-02 14:05:00,2026-02-02 14:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260202-000616,5000000616,GIS-072-2500,3,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-02 14:25:00,2026-02-02 14:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000617,5000000617,GIS-550-5000,1,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-02-03 06:45:00,2026-02-03 07:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000618,5000000618,GIS-145-3150,2,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-03 07:05:00,2026-02-03 07:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000619,5000000619,GIS-145-4000,4,LINE-01,Priority.LOW,ShiftType.MORNING,2026-02-03 07:25:00,2026-02-03 07:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000620,5000000620,GIS-072-2500,5,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-03 07:45:00,2026-02-03 08:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000621,5000000621,GIS-145-4000,3,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-03 08:05:00,2026-02-03 08:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000622,5000000622,GIS-420-4000,1,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-03 08:25:00,2026-02-03 08:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000623,5000000623,GIS-170-4000,2,LINE-05,Priority.NORMAL,ShiftType.MORNING,2026-02-03 08:45:00,2026-02-03 09:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000624,5000000624,GIS-170-4000,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-03 09:05:00,2026-02-03 09:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000625,5000000625,GIS-145-4000,4,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-03 09:25:00,2026-02-03 09:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000626,5000000626,GIS-245-3150,2,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-03 09:45:00,2026-02-03 10:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000627,5000000627,GIS-072-2500,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-03 10:05:00,2026-02-03 10:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000628,5000000628,GIS-550-5000,1,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-03 10:25:00,2026-02-03 10:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000629,5000000629,GIS-245-4000,3,LINE-05,Priority.HIGH,ShiftType.MORNING,2026-02-03 10:45:00,2026-02-03 11:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000630,5000000630,GIS-170-4000,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-03 11:05:00,2026-02-03 11:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000631,5000000631,GIS-245-3150,3,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-03 11:25:00,2026-02-03 11:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000632,5000000632,GIS-245-3150,3,LINE-02,Priority.NORMAL,ShiftType.MORNING,2026-02-03 11:45:00,2026-02-03 12:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000633,5000000633,GIS-145-4000,4,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-03 12:05:00,2026-02-03 12:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000634,5000000634,GIS-300-4000,1,LINE-04,Priority.HIGH,ShiftType.MORNING,2026-02-03 12:25:00,2026-02-03 12:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000635,5000000635,GIS-072-3150,5,LINE-05,Priority.HIGH,ShiftType.MORNING,2026-02-03 12:45:00,2026-02-03 13:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000636,5000000636,GIS-072-2500,3,LINE-06,Priority.NORMAL,ShiftType.MORNING,2026-02-03 13:05:00,2026-02-03 13:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000637,5000000637,GIS-145-3150,3,LINE-01,Priority.NORMAL,ShiftType.MORNING,2026-02-03 13:25:00,2026-02-03 13:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000638,5000000638,GIS-145-3150,4,LINE-02,Priority.HIGH,ShiftType.MORNING,2026-02-03 13:45:00,2026-02-03 14:15:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000639,5000000639,GIS-420-4000,1,LINE-03,Priority.NORMAL,ShiftType.MORNING,2026-02-03 14:05:00,2026-02-03 14:35:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
WO-20260203-000640,5000000640,GIS-145-4000,4,LINE-04,Priority.NORMAL,ShiftType.MORNING,2026-02-03 14:25:00,2026-02-03 14:55:00,RV-001,Production Planner,WorkOrderStatus.RELEASED
