press_operation_id,serial_number,execution_id,work_order_id,operation_number,operation_name,machine_id,tool_id,operator_id,press_program_id,operation_start,operation_end,target_force_kn,actual_force_kn,force_deviation_kn,displacement_mm,cycle_time_sec,quality_result
POP-00000107,SN-00000027,EXEC-000007,WO-20260105-000007,3,PRESS_FIT_3,PF-L1-S10,TL-PKG-027,OP-0004,PP-0011,2026-01-05 08:47:12,2026-01-05 08:47:52,155.0,151.71,-3.29,25.0,40,QualityResult.PASS
POP-00000108,SN-00000027,EXEC-000007,WO-20260105-000007,4,PRESS_FIT_4,PF-L5-S10,TL-DTA-030,OP-0014,PP-0012,2026-01-05 08:48:06,2026-01-05 08:48:46,155.0,152.57,-2.43,25.0,40,QualityResult.PASS
POP-00000109,SN-00000028,EXEC-000007,WO-20260105-000007,1,PRESS_FIT_1,PF-L1-S10,TL-ASM-011,OP-0042,PP-0009,2026-01-05 08:45:00,2026-01-05 08:45:40,155.0,155.39,0.39,25.0,40,QualityResult.PASS
POP-00000110,SN-00000028,EXEC-000007,WO-20260105-000007,2,PRESS_FIT_2,PF-L4-S10,TL-PLT-017,OP-0052,PP-0010,2026-01-05 08:45:51,2026-01-05 08:46:31,155.0,152.44,-2.56,25.0,40,QualityResult.PASS
POP-00000111,SN-00000028,EXEC-000007,WO-20260105-000007,3,PRESS_FIT_3,PF-L5-S10,TL-ASM-011,OP-0004,PP-0011,2026-01-05 08:46:45,2026-01-05 08:47:25,155.0,154.81,-0.19,25.0,40,QualityResult.PASS
POP-00000112,SN-00000028,EXEC-000007,WO-20260105-000007,4,PRESS_FIT_4,PF-L4-S10,TL-GBA-022,OP-0020,PP-0012,2026-01-05 08:47:52,2026-01-05 08:48:32,155.0,156.29,1.29,25.0,40,QualityResult.PASS
POP-00000113,SN-00000029,EXEC-000008,WO-20260105-000008,1,PRESS_FIT_1,PF-L6-S10,TL-DTA-030,OP-0071,PP-0025,2026-01-05 09:05:00,2026-01-05 09:05:47,170.0,170.45,0.45,25.0,47,QualityResult.PASS
POP-00000114,SN-00000029,EXEC-000008,WO-20260105-000008,2,PRESS_FIT_2,PF-L1-S10,TL-DTA-048,OP-0061,PP-0026,2026-01-05 09:06:18,2026-01-05 09:07:05,170.0,172.13,2.13,25.0,47,QualityResult.PASS
POP-00000115,SN-00000029,EXEC-000008,WO-20260105-000008,3,PRESS_FIT_3,PF-L5-S10,TL-ASM-002,OP-0036,PP-0027,2026-01-05 09:07:15,2026-01-05 09:08:02,170.0,167.36,-2.64,25.0,47,QualityResult.PASS
POP-00000116,SN-00000029,EXEC-000008,WO-20260105-000008,4,PRESS_FIT_4,PF-L2-S10,TL-DTA-012,OP-0032,PP-0028,2026-01-05 09:08:19,2026-01-05 09:09:06,170.0,172.66,2.66,25.0,47,QualityResult.PASS
POP-00000117,SN-00000030,EXEC-000009,WO-20260105-000009,1,PRESS_FIT_1,PF-L2-S10,TL-GBA-031,OP-0001,PP-0005,2026-01-05 09:25:00,2026-01-05 09:25:36,150.0,148.42,-1.58,25.0,36,QualityResult.PASS
POP-00000118,SN-00000030,EXEC-000009,WO-20260105-000009,2,PRESS_FIT_2,PF-L6-S10,TL-PKG-045,OP-0036,PP-0006,2026-01-05 09:25:59,2026-01-05 09:26:35,150.0,149.56,-0.44,25.0,36,QualityResult.PASS
POP-00000119,SN-00000030,EXEC-000009,WO-20260105-000009,3,PRESS_FIT_3,PF-L6-S10,TL-MOT-033,OP-0063,PP-0007,2026-01-05 09:26:46,2026-01-05 09:27:22,150.0,152.15,2.15,25.0,36,QualityResult.PASS
POP-00000120,SN-00000030,EXEC-000009,WO-20260105-000009,4,PRESS_FIT_4,PF-L1-S10,TL-VIS-041,OP-0013,PP-0008,2026-01-05 09:27:46,2026-01-05 09:28:22,150.0,153.0,3.0,25.0,36,QualityResult.PASS
POP-00000121,SN-00000031,EXEC-000009,WO-20260105-000009,1,PRESS_FIT_1,PF-L2-S10,TL-HVT-052,OP-0055,PP-0005,2026-01-05 09:25:00,2026-01-05 09:25:36,150.0,147.43,-2.57,25.0,36,QualityResult.PASS
POP-00000122,SN-00000031,EXEC-000009,WO-20260105-000009,2,PRESS_FIT_2,PF-L2-S10,TL-DTA-039,OP-0069,PP-0006,2026-01-05 09:26:11,2026-01-05 09:26:47,150.0,151.26,1.26,25.0,36,QualityResult.PASS
POP-00000123,SN-00000031,EXEC-000009,WO-20260105-000009,3,PRESS_FIT_3,PF-L4-S10,TL-PKG-018,OP-0067,PP-0007,2026-01-05 09:27:15,2026-01-05 09:27:51,150.0,148.61,-1.39,25.0,36,QualityResult.PASS
POP-00000124,SN-00000031,EXEC-000009,WO-20260105-000009,4,PRESS_FIT_4,PF-L2-S10,TL-MOT-051,OP-0007,PP-0008,2026-01-05 09:28:01,2026-01-05 09:28:37,150.0,149.51,-0.49,25.0,36,QualityResult.PASS
POP-00000125,SN-00000032,EXEC-000009,WO-20260105-000009,1,PRESS_FIT_1,PF-L4-S10,TL-HVT-025,OP-0015,PP-0005,2026-01-05 09:25:00,2026-01-05 09:25:36,150.0,152.51,2.51,25.0,36,QualityResult.PASS
POP-00000126,SN-00000032,EXEC-000009,WO-20260105-000009,2,PRESS_FIT_2,PF-L4-S10,TL-HVT-016,OP-0032,PP-0006,2026-01-05 09:26:00,2026-01-05 09:26:36,150.0,149.47,-0.53,25.0,36,QualityResult.PASS
POP-00000127,SN-00000032,EXEC-000009,WO-20260105-000009,3,PRESS_FIT_3,PF-L4-S10,TL-PF-046,OP-0011,PP-0007,2026-01-05 09:26:46,2026-01-05 09:27:22,150.0,152.77,2.77,25.0,36,QualityResult.PASS
POP-00000128,SN-00000032,EXEC-000009,WO-20260105-000009,4,PRESS_FIT_4,PF-L1-S10,TL-PF-028,OP-0052,PP-0008,2026-01-05 09:27:48,2026-01-05 09:28:24,150.0,150.63,0.63,25.0,36,QualityResult.PASS
POP-00000129,SN-00000033,EXEC-000009,WO-20260105-000009,1,PRESS_FIT_1,PF-L2-S10,TL-PF-037,OP-0064,PP-0005,2026-01-05 09:25:00,2026-01-05 09:25:36,150.0,153.37,3.37,25.0,36,QualityResult.PASS
POP-00000130,SN-00000033,EXEC-000009,WO-20260105-000009,2,PRESS_FIT_2,PF-L2-S10,TL-ASM-029,OP-0057,PP-0006,2026-01-05 09:26:00,2026-01-05 09:26:36,150.0,151.56,1.56,25.0,36,QualityResult.PASS
POP-00000131,SN-00000033,EXEC-000009,WO-20260105-000009,3,PRESS_FIT_3,PF-L5-S10,TL-DTA-012,OP-0065,PP-0007,2026-01-05 09:27:14,2026-01-05 09:27:50,150.0,150.66,0.66,25.0,36,QualityResult.PASS
POP-00000132,SN-00000033,EXEC-000009,WO-20260105-000009,4,PRESS_FIT_4,PF-L2-S10,TL-DTA-039,OP-0027,PP-0008,2026-01-05 09:28:02,2026-01-05 09:28:38,150.0,150.65,0.65,25.0,36,QualityResult.PASS
POP-00000133,SN-00000034,EXEC-000010,WO-20260105-000010,1,PRESS_FIT_1,PF-L5-S10,TL-DTA-021,OP-0057,PP-0005,2026-01-05 09:45:00,2026-01-05 09:45:36,150.0,149.91,-0.09,25.0,36,QualityResult.PASS
POP-00000134,SN-00000034,EXEC-000010,WO-20260105-000010,2,PRESS_FIT_2,PF-L2-S10,TL-HVT-025,OP-0004,PP-0006,2026-01-05 09:45:46,2026-01-05 09:46:22,150.0,148.63,-1.37,25.0,36,QualityResult.PASS
POP-00000135,SN-00000034,EXEC-000010,WO-20260105-000010,3,PRESS_FIT_3,PF-L3-S10,TL-PKG-009,OP-0051,PP-0007,2026-01-05 09:46:36,2026-01-05 09:47:12,150.0,151.72,1.72,25.0,36,QualityResult.PASS
POP-00000136,SN-00000034,EXEC-000010,WO-20260105-000010,4,PRESS_FIT_4,PF-L6-S10,TL-DTA-003,OP-0011,PP-0008,2026-01-05 09:47:40,2026-01-05 09:48:16,150.0,147.41,-2.59,25.0,36,QualityResult.PASS
POP-00000137,SN-00000035,EXEC-000010,WO-20260105-000010,1,PRESS_FIT_1,PF-L6-S10,TL-PLT-044,OP-0071,PP-0005,2026-01-05 09:45:00,2026-01-05 09:45:36,150.0,152.78,2.78,25.0,36,QualityResult.PASS
POP-00000138,SN-00000035,EXEC-000010,WO-20260105-000010,2,PRESS_FIT_2,PF-L4-S10,TL-PKG-009,OP-0026,PP-0006,2026-01-05 09:46:08,2026-01-05 09:46:44,150.0,150.98,0.98,25.0,36,QualityResult.PASS
POP-00000139,SN-00000035,EXEC-000010,WO-20260105-000010,3,PRESS_FIT_3,PF-L6-S10,TL-VIS-032,OP-0060,PP-0007,2026-01-05 09:47:00,2026-01-05 09:47:36,150.0,153.22,3.22,25.0,36,QualityResult.PASS
POP-00000140,SN-00000035,EXEC-000010,WO-20260105-000010,4,PRESS_FIT_4,PF-L1-S10,TL-GBA-040,OP-0063,PP-0008,2026-01-05 09:47:58,2026-01-05 09:48:34,150.0,147.88,-2.12,25.0,36,QualityResult.PASS
POP-00000141,SN-00000036,EXEC-000010,WO-20260105-000010,1,PRESS_FIT_1,PF-L2-S10,TL-HVT-034,OP-0051,PP-0005,2026-01-05 09:45:00,2026-01-05 09:45:36,150.0,149.22,-0.78,25.0,36,QualityResult.PASS
POP-00000142,SN-00000036,EXEC-000010,WO-20260105-000010,2,PRESS_FIT_2,PF-L6-S10,TL-PLT-044,OP-0034,PP-0006,2026-01-05 09:46:01,2026-01-05 09:46:37,150.0,148.13,-1.87,25.0,36,QualityResult.PASS
POP-00000143,SN-00000036,EXEC-000010,WO-20260105-000010,3,PRESS_FIT_3,PF-L2-S10,TL-ASM-020,OP-0037,PP-0007,2026-01-05 09:47:10,2026-01-05 09:47:46,150.0,148.41,-1.59,25.0,36,QualityResult.PASS
POP-00000144,SN-00000036,EXEC-000010,WO-20260105-000010,4,PRESS_FIT_4,PF-L5-S10,TL-HVT-052,OP-0017,PP-0008,2026-01-05 09:47:56,2026-01-05 09:48:32,150.0,148.58,-1.42,25.0,36,QualityResult.PASS
POP-00000145,SN-00000037,EXEC-000010,WO-20260105-000010,1,PRESS_FIT_1,PF-L6-S10,TL-PF-019,OP-0038,PP-0005,2026-01-05 09:45:00,2026-01-05 09:45:36,150.0,148.8,-1.2,25.0,36,QualityResult.PASS
POP-00000146,SN-00000037,EXEC-000010,WO-20260105-000010,2,PRESS_FIT_2,PF-L6-S10,TL-VIS-014,OP-0071,PP-0006,2026-01-05 09:46:01,2026-01-05 09:46:37,150.0,152.49,2.49,25.0,36,QualityResult.PASS
POP-00000147,SN-00000037,EXEC-000010,WO-20260105-000010,3,PRESS_FIT_3,PF-L2-S10,TL-PKG-054,OP-0056,PP-0007,2026-01-05 09:47:05,2026-01-05 09:47:41,150.0,148.63,-1.37,25.0,36,QualityResult.PASS
POP-00000148,SN-00000037,EXEC-000010,WO-20260105-000010,4,PRESS_FIT_4,PF-L4-S10,TL-MOT-006,OP-0017,PP-0008,2026-01-05 09:47:59,2026-01-05 09:48:35,150.0,153.23,3.23,25.0,36,QualityResult.PASS
POP-00000149,SN-00000038,EXEC-000011,WO-20260105-000011,1,PRESS_FIT_1,PF-L3-S10,TL-PF-001,OP-0046,PP-0009,2026-01-05 10:05:00,2026-01-05 10:05:40,155.0,157.84,2.84,25.0,40,QualityResult.PASS
POP-00000150,SN-00000038,EXEC-000011,WO-20260105-000011,2,PRESS_FIT_2,PF-L1-S10,TL-ASM-002,OP-0067,PP-0010,2026-01-05 10:05:55,2026-01-05 10:06:35,155.0,157.99,2.99,25.0,40,QualityResult.PASS
POP-00000151,SN-00000038,EXEC-000011,WO-20260105-000011,3,PRESS_FIT_3,PF-L5-S10,TL-GBA-031,OP-0029,PP-0011,2026-01-05 10:07:00,2026-01-05 10:07:40,155.0,152.31,-2.69,25.0,40,QualityResult.PASS
POP-00000152,SN-00000038,EXEC-000011,WO-20260105-000011,4,PRESS_FIT_4,PF-L5-S10,TL-PLT-008,OP-0058,PP-0012,2026-01-05 10:08:01,2026-01-05 10:08:41,155.0,156.5,1.5,25.0,40,QualityResult.PASS
POP-00000153,SN-00000039,EXEC-000011,WO-20260105-000011,1,PRESS_FIT_1,PF-L1-S10,TL-PF-001,OP-0016,PP-0009,2026-01-05 10:05:00,2026-01-05 10:05:40,155.0,153.64,-1.36,25.0,40,QualityResult.PASS
POP-00000154,SN-00000039,EXEC-000011,WO-20260105-000011,2,PRESS_FIT_2,PF-L4-S10,TL-VIS-050,OP-0063,PP-0010,2026-01-05 10:06:13,2026-01-05 10:06:53,155.0,154.92,-0.08,25.0,40,QualityResult.PASS
POP-00000155,SN-00000039,EXEC-000011,WO-20260105-000011,3,PRESS_FIT_3,PF-L3-S10,TL-MOT-024,OP-0032,PP-0011,2026-01-05 10:07:08,2026-01-05 10:07:48,155.0,158.5,3.5,25.0,40,QualityResult.PASS
POP-00000156,SN-00000039,EXEC-000011,WO-20260105-000011,4,PRESS_FIT_4,PF-L5-S10,TL-HVT-034,OP-0015,PP-0012,2026-01-05 10:08:09,2026-01-05 10:08:49,155.0,154.8,-0.2,25.0,40,QualityResult.PASS
POP-00000157,SN-00000040,EXEC-000011,WO-20260105-000011,1,PRESS_FIT_1,PF-L1-S10,TL-ASM-011,OP-0030,PP-0009,2026-01-05 10:05:00,2026-01-05 10:05:40,155.0,152.96,-2.04,25.0,40,QualityResult.PASS
POP-00000158,SN-00000040,EXEC-000011,WO-20260105-000011,2,PRESS_FIT_2,PF-L4-S10,TL-MOT-033,OP-0024,PP-0010,2026-01-05 10:06:05,2026-01-05 10:06:45,155.0,156.16,1.16,25.0,40,QualityResult.PASS
POP-00000159,SN-00000040,EXEC-000011,WO-20260105-000011,3,PRESS_FIT_3,PF-L6-S10,TL-PF-046,OP-0031,PP-0011,2026-01-05 10:06:58,2026-01-05 10:07:38,155.0,154.44,-0.56,25.0,40,QualityResult.PASS
POP-00000160,SN-00000040,EXEC-000011,WO-20260105-000011,4,PRESS_FIT_4,PF-L3-S10,TL-ASM-020,OP-0022,PP-0012,2026-01-05 10:08:12,2026-01-05 10:08:52,155.0,152.72,-2.28,25.0,40,QualityResult.PASS
POP-00000161,SN-00000041,EXEC-000012,WO-20260105-000012,1,PRESS_FIT_1,PF-L6-S10,TL-PLT-017,OP-0060,PP-0017,2026-01-05 10:25:00,2026-01-05 10:25:43,162.0,160.81,-1.19,25.0,43,QualityResult.PASS
POP-00000162,SN-00000041,EXEC-000012,WO-20260105-000012,2,PRESS_FIT_2,PF-L5-S10,TL-VIS-050,OP-0022,PP-0018,2026-01-05 10:26:01,2026-01-05 10:26:44,162.0,161.49,-0.51,25.0,43,QualityResult.PASS
POP-00000163,SN-00000041,EXEC-000012,WO-20260105-000012,3,PRESS_FIT_3,PF-L4-S10,TL-DTA-039,OP-0018,PP-0019,2026-01-05 10:27:04,2026-01-05 10:27:47,162.0,165.3,3.3,25.0,43,QualityResult.PASS
POP-00000164,SN-00000041,EXEC-000012,WO-20260105-000012,4,PRESS_FIT_4,PF-L5-S10,TL-PKG-054,OP-0022,PP-0020,2026-01-05 10:28:07,2026-01-05 10:28:50,162.0,164.71,2.71,25.0,43,QualityResult.PASS
POP-00000165,SN-00000042,EXEC-000012,WO-20260105-000012,1,PRESS_FIT_1,PF-L4-S10,TL-ASM-011,OP-0011,PP-0017,2026-01-05 10:25:00,2026-01-05 10:25:43,162.0,162.67,0.67,25.0,43,QualityResult.PASS
POP-00000166,SN-00000042,EXEC-000012,WO-20260105-000012,2,PRESS_FIT_2,PF-L2-S10,TL-VIS-041,OP-0072,PP-0018,2026-01-05 10:26:01,2026-01-05 10:26:44,162.0,162.01,0.01,25.0,43,QualityResult.PASS
POP-00000167,SN-00000042,EXEC-000012,WO-20260105-000012,3,PRESS_FIT_3,PF-L5-S10,TL-HVT-016,OP-0035,PP-0019,2026-01-05 10:26:59,2026-01-05 10:27:42,162.0,161.91,-0.09,25.0,43,QualityResult.PASS
POP-00000168,SN-00000042,EXEC-000012,WO-20260105-000012,4,PRESS_FIT_4,PF-L5-S10,TL-ASM-002,OP-0018,PP-0020,2026-01-05 10:28:21,2026-01-05 10:29:04,162.0,163.56,1.56,25.0,43,QualityResult.PASS
POP-00000169,SN-00000043,EXEC-000013,WO-20260105-000013,1,PRESS_FIT_1,PF-L3-S10,TL-MOT-051,OP-0059,PP-0013,2026-01-05 10:45:00,2026-01-05 10:45:42,160.0,163.09,3.09,25.0,42,QualityResult.PASS
POP-00000170,SN-00000043,EXEC-000013,WO-20260105-000013,2,PRESS_FIT_2,PF-L3-S10,TL-HVT-052,OP-0044,PP-0014,2026-01-05 10:46:01,2026-01-05 10:46:43,160.0,157.71,-2.29,25.0,42,QualityResult.PASS
POP-00000171,SN-00000043,EXEC-000013,WO-20260105-000013,3,PRESS_FIT_3,PF-L3-S10,TL-PLT-053,OP-0062,PP-0015,2026-01-05 10:47:00,2026-01-05 10:47:42,160.0,159.39,-0.61,25.0,42,QualityResult.PASS
POP-00000172,SN-00000043,EXEC-000013,WO-20260105-000013,4,PRESS_FIT_4,PF-L3-S10,TL-PKG-027,OP-0004,PP-0016,2026-01-05 10:48:12,2026-01-05 10:48:54,160.0,160.21,0.21,25.0,42,QualityResult.PASS
POP-00000173,SN-00000044,EXEC-000013,WO-20260105-000013,1,PRESS_FIT_1,PF-L3-S10,TL-ASM-020,OP-0060,PP-0013,2026-01-05 10:45:00,2026-01-05 10:45:42,160.0,163.12,3.12,25.0,42,QualityResult.PASS
POP-00000174,SN-00000044,EXEC-000013,WO-20260105-000013,2,PRESS_FIT_2,PF-L4-S10,TL-HVT-043,OP-0050,PP-0014,2026-01-05 10:46:18,2026-01-05 10:47:00,160.0,160.77,0.77,25.0,42,QualityResult.PASS
POP-00000175,SN-00000044,EXEC-000013,WO-20260105-000013,3,PRESS_FIT_3,PF-L4-S10,TL-PKG-036,OP-0014,PP-0015,2026-01-05 10:47:31,2026-01-05 10:48:13,160.0,157.25,-2.75,25.0,42,QualityResult.PASS
POP-00000176,SN-00000044,EXEC-000013,WO-20260105-000013,4,PRESS_FIT_4,PF-L2-S10,TL-PF-010,OP-0044,PP-0016,2026-01-05 10:48:23,2026-01-05 10:49:05,160.0,160.88,0.88,25.0,42,QualityResult.PASS
POP-00000177,SN-00000045,EXEC-000013,WO-20260105-000013,1,PRESS_FIT_1,PF-L2-S10,TL-VIS-014,OP-0067,PP-0013,2026-01-05 10:45:00,2026-01-05 10:45:42,160.0,161.98,1.98,25.0,42,QualityResult.PASS
POP-00000178,SN-00000045,EXEC-000013,WO-20260105-000013,2,PRESS_FIT_2,PF-L5-S10,TL-PF-028,OP-0031,PP-0014,2026-01-05 10:45:52,2026-01-05 10:46:34,160.0,162.35,2.35,25.0,42,QualityResult.PASS
POP-00000179,SN-00000045,EXEC-000013,WO-20260105-000013,3,PRESS_FIT_3,PF-L4-S10,TL-PKG-027,OP-0039,PP-0015,2026-01-05 10:46:44,2026-01-05 10:47:26,160.0,157.03,-2.97,25.0,42,QualityResult.PASS
POP-00000180,SN-00000045,EXEC-000013,WO-20260105-000013,4,PRESS_FIT_4,PF-L5-S10,TL-DTA-039,OP-0060,PP-0016,2026-01-05 10:48:01,2026-01-05 10:48:43,160.0,161.15,1.15,25.0,42,QualityResult.PASS
POP-00000181,SN-00000046,EXEC-000014,WO-20260105-000014,1,PRESS_FIT_1,PF-L2-S10,TL-ASM-020,OP-0044,PP-0005,2026-01-05 11:05:00,2026-01-05 11:05:36,150.0,148.71,-1.29,25.0,36,QualityResult.PASS
POP-00000182,SN-00000046,EXEC-000014,WO-20260105-000014,2,PRESS_FIT_2,PF-L1-S10,TL-DTA-003,OP-0016,PP-0006,2026-01-05 11:06:05,2026-01-05 11:06:41,150.0,146.99,-3.01,25.0,36,QualityResult.PASS
POP-00000183,SN-00000046,EXEC-000014,WO-20260105-000014,3,PRESS_FIT_3,PF-L1-S10,TL-DTA-021,OP-0004,PP-0007,2026-01-05 11:06:52,2026-01-05 11:07:28,150.0,152.99,2.99,25.0,36,QualityResult.PASS
POP-00000184,SN-00000046,EXEC-000014,WO-20260105-000014,4,PRESS_FIT_4,PF-L1-S10,TL-MOT-024,OP-0044,PP-0008,2026-01-05 11:07:48,2026-01-05 11:08:24,150.0,147.62,-2.38,25.0,36,QualityResult.PASS
POP-00000185,SN-00000047,EXEC-000014,WO-20260105-000014,1,PRESS_FIT_1,PF-L4-S10,TL-PKG-054,OP-0035,PP-0005,2026-01-05 11:05:00,2026-01-05 11:05:36,150.0,148.44,-1.56,25.0,36,QualityResult.PASS
POP-00000186,SN-00000047,EXEC-000014,WO-20260105-000014,2,PRESS_FIT_2,PF-L4-S10,TL-PLT-053,OP-0060,PP-0006,2026-01-05 11:05:53,2026-01-05 11:06:29,150.0,147.13,-2.87,25.0,36,QualityResult.PASS
POP-00000187,SN-00000047,EXEC-000014,WO-20260105-000014,3,PRESS_FIT_3,PF-L6-S10,TL-PF-001,OP-0014,PP-0007,2026-01-05 11:07:09,2026-01-05 11:07:45,150.0,151.75,1.75,25.0,36,QualityResult.PASS
POP-00000188,SN-00000047,EXEC-000014,WO-20260105-000014,4,PRESS_FIT_4,PF-L5-S10,TL-PF-010,OP-0071,PP-0008,2026-01-05 11:08:12,2026-01-05 11:08:48,150.0,147.58,-2.42,25.0,36,QualityResult.PASS
POP-00000189,SN-00000048,EXEC-000014,WO-20260105-000014,1,PRESS_FIT_1,PF-L3-S10,TL-VIS-014,OP-0050,PP-0005,2026-01-05 11:05:00,2026-01-05 11:05:36,150.0,149.94,-0.06,25.0,36,QualityResult.PASS
POP-00000190,SN-00000048,EXEC-000014,WO-20260105-000014,2,PRESS_FIT_2,PF-L1-S10,TL-GBA-022,OP-0041,PP-0006,2026-01-05 11:06:16,2026-01-05 11:06:52,150.0,151.93,1.93,25.0,36,QualityResult.PASS
POP-00000191,SN-00000048,EXEC-000014,WO-20260105-000014,3,PRESS_FIT_3,PF-L5-S10,TL-ASM-038,OP-0006,PP-0007,2026-01-05 11:07:31,2026-01-05 11:08:07,150.0,152.86,2.86,25.0,36,QualityResult.PASS
POP-00000192,SN-00000048,EXEC-000014,WO-20260105-000014,4,PRESS_FIT_4,PF-L6-S10,TL-MOT-042,OP-0057,PP-0008,2026-01-05 11:08:44,2026-01-05 11:09:20,150.0,148.06,-1.94,25.0,36,QualityResult.PASS
POP-00000193,SN-00000049,EXEC-000014,WO-20260105-000014,1,PRESS_FIT_1,PF-L4-S10,TL-VIS-005,OP-0021,PP-0005,2026-01-05 11:05:00,2026-01-05 11:05:36,150.0,151.17,1.17,25.0,36,QualityResult.PASS
POP-00000194,SN-00000049,EXEC-000014,WO-20260105-000014,2,PRESS_FIT_2,PF-L1-S10,TL-PF-010,OP-0013,PP-0006,2026-01-05 11:06:15,2026-01-05 11:06:51,150.0,147.6,-2.4,25.0,36,QualityResult.PASS
POP-00000195,SN-00000049,EXEC-000014,WO-20260105-000014,3,PRESS_FIT_3,PF-L4-S10,TL-GBA-004,OP-0012,PP-0007,2026-01-05 11:07:20,2026-01-05 11:07:56,150.0,146.62,-3.38,25.0,36,QualityResult.PASS
POP-00000196,SN-00000049,EXEC-000014,WO-20260105-000014,4,PRESS_FIT_4,PF-L5-S10,TL-GBA-022,OP-0067,PP-0008,2026-01-05 11:08:30,2026-01-05 11:09:06,150.0,151.87,1.87,25.0,36,QualityResult.PASS
POP-00000197,SN-00000050,EXEC-000014,WO-20260105-000014,1,PRESS_FIT_1,PF-L1-S10,TL-VIS-023,OP-0022,PP-0005,2026-01-05 11:05:00,2026-01-05 11:05:36,150.0,153.27,3.27,25.0,36,QualityResult.PASS
POP-00000198,SN-00000050,EXEC-000014,WO-20260105-000014,2,PRESS_FIT_2,PF-L1-S10,TL-PF-037,OP-0002,PP-0006,2026-01-05 11:05:47,2026-01-05 11:06:23,150.0,150.35,0.35,25.0,36,QualityResult.PASS
POP-00000199,SN-00000050,EXEC-000014,WO-20260105-000014,3,PRESS_FIT_3,PF-L5-S10,TL-PLT-053,OP-0037,PP-0007,2026-01-05 11:06:53,2026-01-05 11:07:29,150.0,152.66,2.66,25.0,36,QualityResult.PASS
POP-00000200,SN-00000050,EXEC-000014,WO-20260105-000014,4,PRESS_FIT_4,PF-L6-S10,TL-ASM-038,OP-0024,PP-0008,2026-01-05 11:07:43,2026-01-05 11:08:19,150.0,147.35,-2.65,25.0,36,QualityResult.PASS
POP-00000201,SN-00000051,EXEC-000015,WO-20260105-000015,1,PRESS_FIT_1,PF-L6-S10,TL-GBA-040,OP-0042,PP-0029,2026-01-05 11:25:00,2026-01-05 11:25:50,175.0,176.98,1.98,25.0,50,QualityResult.PASS
POP-00000202,SN-00000051,EXEC-000015,WO-20260105-000015,2,PRESS_FIT_2,PF-L3-S10,TL-ASM-047,OP-0023,PP-0030,2026-01-05 11:26:00,2026-01-05 11:26:50,175.0,175.85,0.85,25.0,50,QualityResult.PASS
POP-00000203,SN-00000051,EXEC-000015,WO-20260105-000015,3,PRESS_FIT_3,PF-L6-S10,TL-MOT-033,OP-0065,PP-0031,2026-01-05 11:27:23,2026-01-05 11:28:13,175.0,177.09,2.09,25.0,50,QualityResult.PASS
POP-00000204,SN-00000051,EXEC-000015,WO-20260105-000015,4,PRESS_FIT_4,PF-L6-S10,TL-PLT-017,OP-0033,PP-0032,2026-01-05 11:28:32,2026-01-05 11:29:22,175.0,173.3,-1.7,25.0,50,QualityResult.PASS
POP-00000205,SN-00000052,EXEC-000016,WO-20260105-000016,1,PRESS_FIT_1,PF-L2-S10,TL-GBA-004,OP-0068,PP-0001,2026-01-05 11:45:00,2026-01-05 11:45:35,145.0,142.43,-2.57,25.0,35,QualityResult.PASS
POP-00000206,SN-00000052,EXEC-000016,WO-20260105-000016,2,PRESS_FIT_2,PF-L2-S10,TL-MOT-015,OP-0036,PP-0002,2026-01-05 11:45:48,2026-01-05 11:46:23,145.0,146.42,1.42,25.0,35,QualityResult.PASS
POP-00000207,SN-00000052,EXEC-000016,WO-20260105-000016,3,PRESS_FIT_3,PF-L2-S10,TL-VIS-050,OP-0065,PP-0003,2026-01-05 11:46:37,2026-01-05 11:47:12,145.0,147.19,2.19,25.0,35,QualityResult.PASS
POP-00000208,SN-00000052,EXEC-000016,WO-20260105-000016,4,PRESS_FIT_4,PF-L5-S10,TL-HVT-016,OP-0054,PP-0004,2026-01-05 11:47:38,2026-01-05 11:48:13,145.0,146.5,1.5,25.0,35,QualityResult.PASS
POP-00000209,SN-00000053,EXEC-000016,WO-20260105-000016,1,PRESS_FIT_1,PF-L1-S10,TL-PLT-053,OP-0026,PP-0001,2026-01-05 11:45:00,2026-01-05 11:45:35,145.0,144.32,-0.68,25.0,35,QualityResult.PASS
POP-00000210,SN-00000053,EXEC-000016,WO-20260105-000016,2,PRESS_FIT_2,PF-L5-S10,TL-HVT-052,OP-0052,PP-0002,2026-01-05 11:46:00,2026-01-05 11:46:35,145.0,145.86,0.86,25.0,35,QualityResult.PASS
POP-00000211,SN-00000053,EXEC-000016,WO-20260105-000016,3,PRESS_FIT_3,PF-L6-S10,TL-PF-046,OP-0058,PP-0003,2026-01-05 11:47:02,2026-01-05 11:47:37,145.0,143.39,-1.61,25.0,35,QualityResult.PASS
POP-00000212,SN-00000053,EXEC-000016,WO-20260105-000016,4,PRESS_FIT_4,PF-L3-S10,TL-ASM-047,OP-0003,PP-0004,2026-01-05 11:48:07,2026-01-05 11:48:42,145.0,145.75,0.75,25.0,35,QualityResult.PASS
POP-00000213,SN-00000054,EXEC-000016,WO-20260105-000016,1,PRESS_FIT_1,PF-L1-S10,TL-HVT-025,OP-0055,PP-0001,2026-01-05 11:45:00,2026-01-05 11:45:35,145.0,141.96,-3.04,25.0,35,QualityResult.PASS
