serial_number,execution_id,work_order_id,sap_order_number,product_code,product_name,production_line,manufacturing_date,status
SN-00000158,EXEC-000051,WO-20260107-000051,5000000051,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-07 08:05:00,IN_PRODUCTION
SN-00000159,EXEC-000051,WO-20260107-000051,5000000051,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-07 08:05:00,IN_PRODUCTION
SN-00000160,EXEC-000052,WO-20260107-000052,5000000052,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-04,2026-01-07 08:25:00,IN_PRODUCTION
SN-00000161,EXEC-000053,WO-20260107-000053,5000000053,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-07 08:45:00,IN_PRODUCTION
SN-00000162,EXEC-000053,WO-20260107-000053,5000000053,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-07 08:45:00,IN_PRODUCTION
SN-00000163,EXEC-000053,WO-20260107-000053,5000000053,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-07 08:45:00,IN_PRODUCTION
SN-00000164,EXEC-000053,WO-20260107-000053,5000000053,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-07 08:45:00,IN_PRODUCTION
SN-00000165,EXEC-000053,WO-20260107-000053,5000000053,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-07 08:45:00,IN_PRODUCTION
SN-00000166,EXEC-000054,WO-20260107-000054,5000000054,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-07 09:05:00,IN_PRODUCTION
SN-00000167,EXEC-000054,WO-20260107-000054,5000000054,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-07 09:05:00,IN_PRODUCTION
SN-00000168,EXEC-000054,WO-20260107-000054,5000000054,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-07 09:05:00,IN_PRODUCTION
SN-00000169,EXEC-000055,WO-20260107-000055,5000000055,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-07 09:25:00,IN_PRODUCTION
SN-00000170,EXEC-000055,WO-20260107-000055,5000000055,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-07 09:25:00,IN_PRODUCTION
SN-00000171,EXEC-000056,WO-20260107-000056,5000000056,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-07 09:45:00,IN_PRODUCTION
SN-00000172,EXEC-000056,WO-20260107-000056,5000000056,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-07 09:45:00,IN_PRODUCTION
SN-00000173,EXEC-000056,WO-20260107-000056,5000000056,GIS-245-4000,GIS Bay 245 kV / 4000 A,LINE-02,2026-01-07 09:45:00,IN_PRODUCTION
SN-00000174,EXEC-000057,WO-20260107-000057,5000000057,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-07 10:05:00,IN_PRODUCTION
SN-00000175,EXEC-000057,WO-20260107-000057,5000000057,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-07 10:05:00,IN_PRODUCTION
SN-00000176,EXEC-000057,WO-20260107-000057,5000000057,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-07 10:05:00,IN_PRODUCTION
SN-00000177,EXEC-000057,WO-20260107-000057,5000000057,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-07 10:05:00,IN_PRODUCTION
SN-00000178,EXEC-000058,WO-20260107-000058,5000000058,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-07 10:25:00,IN_PRODUCTION
SN-00000179,EXEC-000058,WO-20260107-000058,5000000058,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-07 10:25:00,IN_PRODUCTION
SN-00000180,EXEC-000058,WO-20260107-000058,5000000058,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-07 10:25:00,IN_PRODUCTION
SN-00000181,EXEC-000058,WO-20260107-000058,5000000058,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-07 10:25:00,IN_PRODUCTION
SN-00000182,EXEC-000059,WO-20260107-000059,5000000059,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-07 10:45:00,IN_PRODUCTION
SN-00000183,EXEC-000059,WO-20260107-000059,5000000059,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-07 10:45:00,IN_PRODUCTION
SN-00000184,EXEC-000059,WO-20260107-000059,5000000059,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-07 10:45:00,IN_PRODUCTION
SN-00000185,EXEC-000060,WO-20260107-000060,5000000060,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-07 11:05:00,IN_PRODUCTION
SN-00000186,EXEC-000060,WO-20260107-000060,5000000060,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-06,2026-01-07 11:05:00,IN_PRODUCTION
SN-00000187,EXEC-000061,WO-20260107-000061,5000000061,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 11:25:00,IN_PRODUCTION
SN-00000188,EXEC-000061,WO-20260107-000061,5000000061,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 11:25:00,IN_PRODUCTION
SN-00000189,EXEC-000061,WO-20260107-000061,5000000061,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 11:25:00,IN_PRODUCTION
SN-00000190,EXEC-000061,WO-20260107-000061,5000000061,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 11:25:00,IN_PRODUCTION
SN-00000191,EXEC-000061,WO-20260107-000061,5000000061,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 11:25:00,IN_PRODUCTION
SN-00000192,EXEC-000062,WO-20260107-000062,5000000062,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-07 11:45:00,IN_PRODUCTION
SN-00000193,EXEC-000062,WO-20260107-000062,5000000062,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-07 11:45:00,IN_PRODUCTION
SN-00000194,EXEC-000062,WO-20260107-000062,5000000062,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-07 11:45:00,IN_PRODUCTION
SN-00000195,EXEC-000063,WO-20260107-000063,5000000063,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-07 12:05:00,IN_PRODUCTION
SN-00000196,EXEC-000063,WO-20260107-000063,5000000063,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-07 12:05:00,IN_PRODUCTION
SN-00000197,EXEC-000063,WO-20260107-000063,5000000063,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-03,2026-01-07 12:05:00,IN_PRODUCTION
SN-00000198,EXEC-000064,WO-20260107-000064,5000000064,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-07 12:25:00,IN_PRODUCTION
SN-00000199,EXEC-000064,WO-20260107-000064,5000000064,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-07 12:25:00,IN_PRODUCTION
SN-00000200,EXEC-000064,WO-20260107-000064,5000000064,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-07 12:25:00,IN_PRODUCTION
SN-00000201,EXEC-000064,WO-20260107-000064,5000000064,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-07 12:25:00,IN_PRODUCTION
SN-00000202,EXEC-000065,WO-20260107-000065,5000000065,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-05,2026-01-07 12:45:00,IN_PRODUCTION
SN-00000203,EXEC-000065,WO-20260107-000065,5000000065,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-05,2026-01-07 12:45:00,IN_PRODUCTION
SN-00000204,EXEC-000066,WO-20260107-000066,5000000066,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-07 13:05:00,IN_PRODUCTION
SN-00000205,EXEC-000066,WO-20260107-000066,5000000066,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-07 13:05:00,IN_PRODUCTION
SN-00000206,EXEC-000066,WO-20260107-000066,5000000066,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-07 13:05:00,IN_PRODUCTION
SN-00000207,EXEC-000067,WO-20260107-000067,5000000067,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 13:25:00,IN_PRODUCTION
SN-00000208,EXEC-000067,WO-20260107-000067,5000000067,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 13:25:00,IN_PRODUCTION
SN-00000209,EXEC-000067,WO-20260107-000067,5000000067,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 13:25:00,IN_PRODUCTION
SN-00000210,EXEC-000067,WO-20260107-000067,5000000067,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-07 13:25:00,IN_PRODUCTION
SN-00000211,EXEC-000068,WO-20260107-000068,5000000068,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-07 13:45:00,IN_PRODUCTION
SN-00000212,EXEC-000068,WO-20260107-000068,5000000068,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-07 13:45:00,IN_PRODUCTION
SN-00000213,EXEC-000068,WO-20260107-000068,5000000068,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-07 13:45:00,IN_PRODUCTION
SN-00000214,EXEC-000068,WO-20260107-000068,5000000068,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-07 13:45:00,IN_PRODUCTION
SN-00000215,EXEC-000069,WO-20260108-000069,5000000069,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-03,2026-01-08 06:45:00,IN_PRODUCTION
SN-00000216,EXEC-000070,WO-20260108-000070,5000000070,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-08 07:05:00,IN_PRODUCTION
SN-00000217,EXEC-000070,WO-20260108-000070,5000000070,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-08 07:05:00,IN_PRODUCTION
SN-00000218,EXEC-000070,WO-20260108-000070,5000000070,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-04,2026-01-08 07:05:00,IN_PRODUCTION
SN-00000219,EXEC-000071,WO-20260108-000071,5000000071,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-08 07:25:00,IN_PRODUCTION
SN-00000220,EXEC-000071,WO-20260108-000071,5000000071,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-08 07:25:00,IN_PRODUCTION
SN-00000221,EXEC-000071,WO-20260108-000071,5000000071,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-08 07:25:00,IN_PRODUCTION
SN-00000222,EXEC-000072,WO-20260108-000072,5000000072,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-08 07:45:00,IN_PRODUCTION
SN-00000223,EXEC-000072,WO-20260108-000072,5000000072,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-08 07:45:00,IN_PRODUCTION
SN-00000224,EXEC-000072,WO-20260108-000072,5000000072,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-08 07:45:00,IN_PRODUCTION
SN-00000225,EXEC-000073,WO-20260108-000073,5000000073,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-08 08:05:00,IN_PRODUCTION
SN-00000226,EXEC-000073,WO-20260108-000073,5000000073,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-01,2026-01-08 08:05:00,IN_PRODUCTION
SN-00000227,EXEC-000074,WO-20260108-000074,5000000074,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-08 08:25:00,IN_PRODUCTION
SN-00000228,EXEC-000075,WO-20260108-000075,5000000075,GIS-800-5000,GIS Bay 800 kV / 5000 A,LINE-03,2026-01-08 08:45:00,IN_PRODUCTION
SN-00000229,EXEC-000076,WO-20260108-000076,5000000076,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-04,2026-01-08 09:05:00,IN_PRODUCTION
SN-00000230,EXEC-000077,WO-20260108-000077,5000000077,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-05,2026-01-08 09:25:00,IN_PRODUCTION
SN-00000231,EXEC-000078,WO-20260108-000078,5000000078,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 09:45:00,IN_PRODUCTION
SN-00000232,EXEC-000078,WO-20260108-000078,5000000078,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 09:45:00,IN_PRODUCTION
SN-00000233,EXEC-000078,WO-20260108-000078,5000000078,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 09:45:00,IN_PRODUCTION
SN-00000234,EXEC-000079,WO-20260108-000079,5000000079,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-08 10:05:00,IN_PRODUCTION
SN-00000235,EXEC-000079,WO-20260108-000079,5000000079,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-08 10:05:00,IN_PRODUCTION
SN-00000236,EXEC-000079,WO-20260108-000079,5000000079,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-08 10:05:00,IN_PRODUCTION
SN-00000237,EXEC-000080,WO-20260108-000080,5000000080,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-08 10:25:00,IN_PRODUCTION
SN-00000238,EXEC-000080,WO-20260108-000080,5000000080,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-08 10:25:00,IN_PRODUCTION
SN-00000239,EXEC-000080,WO-20260108-000080,5000000080,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-08 10:25:00,IN_PRODUCTION
SN-00000240,EXEC-000080,WO-20260108-000080,5000000080,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-02,2026-01-08 10:25:00,IN_PRODUCTION
SN-00000241,EXEC-000081,WO-20260108-000081,5000000081,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-08 10:45:00,IN_PRODUCTION
SN-00000242,EXEC-000081,WO-20260108-000081,5000000081,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-08 10:45:00,IN_PRODUCTION
SN-00000243,EXEC-000081,WO-20260108-000081,5000000081,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-08 10:45:00,IN_PRODUCTION
SN-00000244,EXEC-000082,WO-20260108-000082,5000000082,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-08 11:05:00,IN_PRODUCTION
SN-00000245,EXEC-000082,WO-20260108-000082,5000000082,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-08 11:05:00,IN_PRODUCTION
SN-00000246,EXEC-000082,WO-20260108-000082,5000000082,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-04,2026-01-08 11:05:00,IN_PRODUCTION
SN-00000247,EXEC-000083,WO-20260108-000083,5000000083,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-08 11:25:00,IN_PRODUCTION
SN-00000248,EXEC-000083,WO-20260108-000083,5000000083,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-08 11:25:00,IN_PRODUCTION
SN-00000249,EXEC-000083,WO-20260108-000083,5000000083,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-05,2026-01-08 11:25:00,IN_PRODUCTION
SN-00000250,EXEC-000084,WO-20260108-000084,5000000084,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 11:45:00,IN_PRODUCTION
SN-00000251,EXEC-000084,WO-20260108-000084,5000000084,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 11:45:00,IN_PRODUCTION
SN-00000252,EXEC-000084,WO-20260108-000084,5000000084,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 11:45:00,IN_PRODUCTION
SN-00000253,EXEC-000084,WO-20260108-000084,5000000084,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-06,2026-01-08 11:45:00,IN_PRODUCTION
SN-00000254,EXEC-000085,WO-20260108-000085,5000000085,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-08 12:05:00,IN_PRODUCTION
SN-00000255,EXEC-000085,WO-20260108-000085,5000000085,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-08 12:05:00,IN_PRODUCTION
SN-00000256,EXEC-000085,WO-20260108-000085,5000000085,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-08 12:05:00,IN_PRODUCTION
SN-00000257,EXEC-000085,WO-20260108-000085,5000000085,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-01,2026-01-08 12:05:00,IN_PRODUCTION
SN-00000258,EXEC-000086,WO-20260108-000086,5000000086,GIS-300-4000,GIS Bay 300 kV / 4000 A,LINE-02,2026-01-08 12:25:00,IN_PRODUCTION
SN-00000259,EXEC-000087,WO-20260108-000087,5000000087,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-08 12:45:00,IN_PRODUCTION
SN-00000260,EXEC-000087,WO-20260108-000087,5000000087,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-08 12:45:00,IN_PRODUCTION
SN-00000261,EXEC-000088,WO-20260108-000088,5000000088,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-08 13:05:00,IN_PRODUCTION
SN-00000262,EXEC-000088,WO-20260108-000088,5000000088,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-08 13:05:00,IN_PRODUCTION
SN-00000263,EXEC-000088,WO-20260108-000088,5000000088,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-04,2026-01-08 13:05:00,IN_PRODUCTION
SN-00000264,EXEC-000089,WO-20260108-000089,5000000089,GIS-420-5000,GIS Bay 420 kV / 5000 A,LINE-05,2026-01-08 13:25:00,IN_PRODUCTION
SN-00000265,EXEC-000090,WO-20260108-000090,5000000090,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-08 13:45:00,IN_PRODUCTION
SN-00000266,EXEC-000090,WO-20260108-000090,5000000090,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-08 13:45:00,IN_PRODUCTION
SN-00000267,EXEC-000090,WO-20260108-000090,5000000090,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-06,2026-01-08 13:45:00,IN_PRODUCTION
SN-00000268,EXEC-000091,WO-20260108-000091,5000000091,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-08 14:05:00,IN_PRODUCTION
SN-00000269,EXEC-000091,WO-20260108-000091,5000000091,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-08 14:05:00,IN_PRODUCTION
SN-00000270,EXEC-000091,WO-20260108-000091,5000000091,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-01,2026-01-08 14:05:00,IN_PRODUCTION
SN-00000271,EXEC-000092,WO-20260109-000092,5000000092,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-02,2026-01-09 06:45:00,IN_PRODUCTION
SN-00000272,EXEC-000092,WO-20260109-000092,5000000092,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-02,2026-01-09 06:45:00,IN_PRODUCTION
SN-00000273,EXEC-000093,WO-20260109-000093,5000000093,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-09 07:05:00,IN_PRODUCTION
SN-00000274,EXEC-000093,WO-20260109-000093,5000000093,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-09 07:05:00,IN_PRODUCTION
SN-00000275,EXEC-000093,WO-20260109-000093,5000000093,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-09 07:05:00,IN_PRODUCTION
SN-00000276,EXEC-000093,WO-20260109-000093,5000000093,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-03,2026-01-09 07:05:00,IN_PRODUCTION
SN-00000277,EXEC-000094,WO-20260109-000094,5000000094,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-09 07:25:00,IN_PRODUCTION
SN-00000278,EXEC-000094,WO-20260109-000094,5000000094,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-04,2026-01-09 07:25:00,IN_PRODUCTION
SN-00000279,EXEC-000095,WO-20260109-000095,5000000095,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-05,2026-01-09 07:45:00,IN_PRODUCTION
SN-00000280,EXEC-000095,WO-20260109-000095,5000000095,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-05,2026-01-09 07:45:00,IN_PRODUCTION
SN-00000281,EXEC-000096,WO-20260109-000096,5000000096,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-09 08:05:00,IN_PRODUCTION
SN-00000282,EXEC-000096,WO-20260109-000096,5000000096,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-09 08:05:00,IN_PRODUCTION
SN-00000283,EXEC-000096,WO-20260109-000096,5000000096,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-09 08:05:00,IN_PRODUCTION
SN-00000284,EXEC-000096,WO-20260109-000096,5000000096,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-06,2026-01-09 08:05:00,IN_PRODUCTION
SN-00000285,EXEC-000097,WO-20260109-000097,5000000097,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-09 08:25:00,IN_PRODUCTION
SN-00000286,EXEC-000097,WO-20260109-000097,5000000097,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-01,2026-01-09 08:25:00,IN_PRODUCTION
SN-00000287,EXEC-000098,WO-20260109-000098,5000000098,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-09 08:45:00,IN_PRODUCTION
SN-00000288,EXEC-000098,WO-20260109-000098,5000000098,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-02,2026-01-09 08:45:00,IN_PRODUCTION
SN-00000289,EXEC-000099,WO-20260109-000099,5000000099,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-09 09:05:00,IN_PRODUCTION
SN-00000290,EXEC-000099,WO-20260109-000099,5000000099,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-09 09:05:00,IN_PRODUCTION
SN-00000291,EXEC-000099,WO-20260109-000099,5000000099,GIS-145-4000,GIS Bay 145 kV / 4000 A,LINE-03,2026-01-09 09:05:00,IN_PRODUCTION
SN-00000292,EXEC-000100,WO-20260109-000100,5000000100,GIS-550-5000,GIS Bay 550 kV / 5000 A,LINE-04,2026-01-09 09:25:00,IN_PRODUCTION
SN-00000293,EXEC-000101,WO-20260109-000101,5000000101,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-09 09:45:00,IN_PRODUCTION
SN-00000294,EXEC-000101,WO-20260109-000101,5000000101,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-09 09:45:00,IN_PRODUCTION
SN-00000295,EXEC-000101,WO-20260109-000101,5000000101,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-09 09:45:00,IN_PRODUCTION
SN-00000296,EXEC-000101,WO-20260109-000101,5000000101,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-09 09:45:00,IN_PRODUCTION
SN-00000297,EXEC-000101,WO-20260109-000101,5000000101,GIS-072-2500,GIS Bay 72.5 kV / 2500 A,LINE-05,2026-01-09 09:45:00,IN_PRODUCTION
SN-00000298,EXEC-000102,WO-20260109-000102,5000000102,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-06,2026-01-09 10:05:00,IN_PRODUCTION
SN-00000299,EXEC-000103,WO-20260109-000103,5000000103,GIS-420-4000,GIS Bay 420 kV / 4000 A,LINE-01,2026-01-09 10:25:00,IN_PRODUCTION
SN-00000300,EXEC-000104,WO-20260109-000104,5000000104,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-02,2026-01-09 10:45:00,IN_PRODUCTION
SN-00000301,EXEC-000104,WO-20260109-000104,5000000104,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-02,2026-01-09 10:45:00,IN_PRODUCTION
SN-00000302,EXEC-000104,WO-20260109-000104,5000000104,GIS-170-4000,GIS Bay 170 kV / 4000 A,LINE-02,2026-01-09 10:45:00,IN_PRODUCTION
SN-00000303,EXEC-000105,WO-20260109-000105,5000000105,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-09 11:05:00,IN_PRODUCTION
SN-00000304,EXEC-000105,WO-20260109-000105,5000000105,GIS-245-3150,GIS Bay 245 kV / 3150 A,LINE-03,2026-01-09 11:05:00,IN_PRODUCTION
SN-00000305,EXEC-000106,WO-20260109-000106,5000000106,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-09 11:25:00,IN_PRODUCTION
SN-00000306,EXEC-000106,WO-20260109-000106,5000000106,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-09 11:25:00,IN_PRODUCTION
SN-00000307,EXEC-000106,WO-20260109-000106,5000000106,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-04,2026-01-09 11:25:00,IN_PRODUCTION
SN-00000308,EXEC-000107,WO-20260109-000107,5000000107,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-09 11:45:00,IN_PRODUCTION
SN-00000309,EXEC-000107,WO-20260109-000107,5000000107,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-09 11:45:00,IN_PRODUCTION
SN-00000310,EXEC-000107,WO-20260109-000107,5000000107,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-05,2026-01-09 11:45:00,IN_PRODUCTION
SN-00000311,EXEC-000108,WO-20260109-000108,5000000108,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-09 12:05:00,IN_PRODUCTION
SN-00000312,EXEC-000108,WO-20260109-000108,5000000108,GIS-145-3150,GIS Bay 145 kV / 3150 A,LINE-06,2026-01-09 12:05:00,IN_PRODUCTION
SN-00000313,EXEC-000109,WO-20260109-000109,5000000109,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-09 12:25:00,IN_PRODUCTION
SN-00000314,EXEC-000109,WO-20260109-000109,5000000109,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-09 12:25:00,IN_PRODUCTION
SN-00000315,EXEC-000109,WO-20260109-000109,5000000109,GIS-072-3150,GIS Bay 72.5 kV / 3150 A,LINE-01,2026-01-09 12:25:00,IN_PRODUCTION
