execution_id,work_order_id,sap_order_number,product_code,quantity,plant_code,production_line,planned_shift,execution_start,execution_end,status
EXEC-000561,WO-20260131-000561,5000000561,GIS-072-3150,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-31 08:45:00,2026-01-31 09:15:00,ExecutionStatus.PLANNED
EXEC-000562,WO-20260131-000562,5000000562,GIS-072-2500,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-31 09:05:00,2026-01-31 09:35:00,ExecutionStatus.PLANNED
EXEC-000563,WO-20260131-000563,5000000563,GIS-420-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-31 09:25:00,2026-01-31 09:55:00,ExecutionStatus.PLANNED
EXEC-000564,WO-20260131-000564,5000000564,GIS-300-4000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-31 09:45:00,2026-01-31 10:15:00,ExecutionStatus.PLANNED
EXEC-000565,WO-20260131-000565,5000000565,GIS-245-3150,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-31 10:05:00,2026-01-31 10:35:00,ExecutionStatus.PLANNED
EXEC-000566,WO-20260131-000566,5000000566,GIS-420-4000,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-31 10:25:00,2026-01-31 10:55:00,ExecutionStatus.PLANNED
EXEC-000567,WO-20260131-000567,5000000567,GIS-420-5000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-31 10:45:00,2026-01-31 11:15:00,ExecutionStatus.PLANNED
EXEC-000568,WO-20260131-000568,5000000568,GIS-145-4000,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-31 11:05:00,2026-01-31 11:35:00,ExecutionStatus.PLANNED
EXEC-000569,WO-20260131-000569,5000000569,GIS-245-4000,1,PLANT-001,LINE-05,ShiftType.MORNING,2026-01-31 11:25:00,2026-01-31 11:55:00,ExecutionStatus.PLANNED
EXEC-000570,WO-20260131-000570,5000000570,GIS-072-2500,5,PLANT-001,LINE-06,ShiftType.MORNING,2026-01-31 11:45:00,2026-01-31 12:15:00,ExecutionStatus.PLANNED
EXEC-000571,WO-20260131-000571,5000000571,GIS-145-4000,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-01-31 12:05:00,2026-01-31 12:35:00,ExecutionStatus.PLANNED
EXEC-000572,WO-20260131-000572,5000000572,GIS-420-4000,1,PLANT-001,LINE-02,ShiftType.MORNING,2026-01-31 12:25:00,2026-01-31 12:55:00,ExecutionStatus.PLANNED
EXEC-000573,WO-20260131-000573,5000000573,GIS-800-5000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-01-31 12:45:00,2026-01-31 13:15:00,ExecutionStatus.PLANNED
EXEC-000574,WO-20260131-000574,5000000574,GIS-145-4000,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-01-31 13:05:00,2026-01-31 13:35:00,ExecutionStatus.PLANNED
EXEC-000575,WO-20260201-000575,5000000575,GIS-072-2500,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-01 06:45:00,2026-02-01 07:15:00,ExecutionStatus.PLANNED
EXEC-000576,WO-20260201-000576,5000000576,GIS-145-3150,4,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-01 07:05:00,2026-02-01 07:35:00,ExecutionStatus.PLANNED
EXEC-000577,WO-20260201-000577,5000000577,GIS-072-2500,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-01 07:25:00,2026-02-01 07:55:00,ExecutionStatus.PLANNED
EXEC-000578,WO-20260201-000578,5000000578,GIS-072-3150,3,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-01 07:45:00,2026-02-01 08:15:00,ExecutionStatus.PLANNED
EXEC-000579,WO-20260201-000579,5000000579,GIS-420-4000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-01 08:05:00,2026-02-01 08:35:00,ExecutionStatus.PLANNED
EXEC-000580,WO-20260201-000580,5000000580,GIS-145-4000,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-01 08:25:00,2026-02-01 08:55:00,ExecutionStatus.PLANNED
EXEC-000581,WO-20260201-000581,5000000581,GIS-145-3150,4,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-01 08:45:00,2026-02-01 09:15:00,ExecutionStatus.PLANNED
EXEC-000582,WO-20260201-000582,5000000582,GIS-420-5000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-01 09:05:00,2026-02-01 09:35:00,ExecutionStatus.PLANNED
EXEC-000583,WO-20260201-000583,5000000583,GIS-072-3150,5,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-01 09:25:00,2026-02-01 09:55:00,ExecutionStatus.PLANNED
EXEC-000584,WO-20260201-000584,5000000584,GIS-072-3150,5,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-01 09:45:00,2026-02-01 10:15:00,ExecutionStatus.PLANNED
EXEC-000585,WO-20260201-000585,5000000585,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-01 10:05:00,2026-02-01 10:35:00,ExecutionStatus.PLANNED
EXEC-000586,WO-20260201-000586,5000000586,GIS-170-4000,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-01 10:25:00,2026-02-01 10:55:00,ExecutionStatus.PLANNED
EXEC-000587,WO-20260201-000587,5000000587,GIS-170-4000,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-01 10:45:00,2026-02-01 11:15:00,ExecutionStatus.PLANNED
EXEC-000588,WO-20260201-000588,5000000588,GIS-170-4000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-01 11:05:00,2026-02-01 11:35:00,ExecutionStatus.PLANNED
EXEC-000589,WO-20260201-000589,5000000589,GIS-420-5000,2,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-01 11:25:00,2026-02-01 11:55:00,ExecutionStatus.PLANNED
EXEC-000590,WO-20260201-000590,5000000590,GIS-245-4000,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-01 11:45:00,2026-02-01 12:15:00,ExecutionStatus.PLANNED
EXEC-000591,WO-20260201-000591,5000000591,GIS-072-2500,5,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-01 12:05:00,2026-02-01 12:35:00,ExecutionStatus.PLANNED
EXEC-000592,WO-20260201-000592,5000000592,GIS-245-3150,2,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-01 12:25:00,2026-02-01 12:55:00,ExecutionStatus.PLANNED
EXEC-000593,WO-20260202-000593,5000000593,GIS-245-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-02 06:45:00,2026-02-02 07:15:00,ExecutionStatus.PLANNED
EXEC-000594,WO-20260202-000594,5000000594,GIS-072-2500,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-02 07:05:00,2026-02-02 07:35:00,ExecutionStatus.PLANNED
EXEC-000595,WO-20260202-000595,5000000595,GIS-145-3150,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-02 07:25:00,2026-02-02 07:55:00,ExecutionStatus.PLANNED
EXEC-000596,WO-20260202-000596,5000000596,GIS-170-4000,3,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-02 07:45:00,2026-02-02 08:15:00,ExecutionStatus.PLANNED
EXEC-000597,WO-20260202-000597,5000000597,GIS-145-3150,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-02 08:05:00,2026-02-02 08:35:00,ExecutionStatus.PLANNED
EXEC-000598,WO-20260202-000598,5000000598,GIS-072-2500,4,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-02 08:25:00,2026-02-02 08:55:00,ExecutionStatus.PLANNED
EXEC-000599,WO-20260202-000599,5000000599,GIS-072-2500,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-02 08:45:00,2026-02-02 09:15:00,ExecutionStatus.PLANNED
EXEC-000600,WO-20260202-000600,5000000600,GIS-072-3150,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-02 09:05:00,2026-02-02 09:35:00,ExecutionStatus.PLANNED
EXEC-000601,WO-20260202-000601,5000000601,GIS-072-2500,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-02 09:25:00,2026-02-02 09:55:00,ExecutionStatus.PLANNED
EXEC-000602,WO-20260202-000602,5000000602,GIS-145-3150,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-02 09:45:00,2026-02-02 10:15:00,ExecutionStatus.PLANNED
EXEC-000603,WO-20260202-000603,5000000603,GIS-420-5000,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-02 10:05:00,2026-02-02 10:35:00,ExecutionStatus.PLANNED
EXEC-000604,WO-20260202-000604,5000000604,GIS-072-3150,5,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-02 10:25:00,2026-02-02 10:55:00,ExecutionStatus.PLANNED
EXEC-000605,WO-20260202-000605,5000000605,GIS-420-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-02 10:45:00,2026-02-02 11:15:00,ExecutionStatus.PLANNED
EXEC-000606,WO-20260202-000606,5000000606,GIS-420-5000,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-02 11:05:00,2026-02-02 11:35:00,ExecutionStatus.PLANNED
EXEC-000607,WO-20260202-000607,5000000607,GIS-072-3150,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-02 11:25:00,2026-02-02 11:55:00,ExecutionStatus.PLANNED
EXEC-000608,WO-20260202-000608,5000000608,GIS-072-3150,5,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-02 11:45:00,2026-02-02 12:15:00,ExecutionStatus.PLANNED
EXEC-000609,WO-20260202-000609,5000000609,GIS-245-3150,2,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-02 12:05:00,2026-02-02 12:35:00,ExecutionStatus.PLANNED
EXEC-000610,WO-20260202-000610,5000000610,GIS-072-2500,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-02 12:25:00,2026-02-02 12:55:00,ExecutionStatus.PLANNED
EXEC-000611,WO-20260202-000611,5000000611,GIS-420-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-02 12:45:00,2026-02-02 13:15:00,ExecutionStatus.PLANNED
EXEC-000612,WO-20260202-000612,5000000612,GIS-145-3150,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-02 13:05:00,2026-02-02 13:35:00,ExecutionStatus.PLANNED
EXEC-000613,WO-20260202-000613,5000000613,GIS-170-4000,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-02 13:25:00,2026-02-02 13:55:00,ExecutionStatus.PLANNED
EXEC-000614,WO-20260202-000614,5000000614,GIS-072-2500,5,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-02 13:45:00,2026-02-02 14:15:00,ExecutionStatus.PLANNED
EXEC-000615,WO-20260202-000615,5000000615,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-02 14:05:00,2026-02-02 14:35:00,ExecutionStatus.PLANNED
EXEC-000616,WO-20260202-000616,5000000616,GIS-072-2500,3,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-02 14:25:00,2026-02-02 14:55:00,ExecutionStatus.PLANNED
EXEC-000617,WO-20260203-000617,5000000617,GIS-550-5000,1,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-03 06:45:00,2026-02-03 07:15:00,ExecutionStatus.PLANNED
EXEC-000618,WO-20260203-000618,5000000618,GIS-145-3150,2,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-03 07:05:00,2026-02-03 07:35:00,ExecutionStatus.PLANNED
EXEC-000619,WO-20260203-000619,5000000619,GIS-145-4000,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-03 07:25:00,2026-02-03 07:55:00,ExecutionStatus.PLANNED
EXEC-000620,WO-20260203-000620,5000000620,GIS-072-2500,5,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-03 07:45:00,2026-02-03 08:15:00,ExecutionStatus.PLANNED
EXEC-000621,WO-20260203-000621,5000000621,GIS-145-4000,3,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-03 08:05:00,2026-02-03 08:35:00,ExecutionStatus.PLANNED
EXEC-000622,WO-20260203-000622,5000000622,GIS-420-4000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-03 08:25:00,2026-02-03 08:55:00,ExecutionStatus.PLANNED
EXEC-000623,WO-20260203-000623,5000000623,GIS-170-4000,2,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-03 08:45:00,2026-02-03 09:15:00,ExecutionStatus.PLANNED
EXEC-000624,WO-20260203-000624,5000000624,GIS-170-4000,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-03 09:05:00,2026-02-03 09:35:00,ExecutionStatus.PLANNED
EXEC-000625,WO-20260203-000625,5000000625,GIS-145-4000,4,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-03 09:25:00,2026-02-03 09:55:00,ExecutionStatus.PLANNED
EXEC-000626,WO-20260203-000626,5000000626,GIS-245-3150,2,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-03 09:45:00,2026-02-03 10:15:00,ExecutionStatus.PLANNED
EXEC-000627,WO-20260203-000627,5000000627,GIS-072-2500,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-03 10:05:00,2026-02-03 10:35:00,ExecutionStatus.PLANNED
EXEC-000628,WO-20260203-000628,5000000628,GIS-550-5000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-03 10:25:00,2026-02-03 10:55:00,ExecutionStatus.PLANNED
EXEC-000629,WO-20260203-000629,5000000629,GIS-245-4000,3,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-03 10:45:00,2026-02-03 11:15:00,ExecutionStatus.PLANNED
EXEC-000630,WO-20260203-000630,5000000630,GIS-170-4000,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-03 11:05:00,2026-02-03 11:35:00,ExecutionStatus.PLANNED
EXEC-000631,WO-20260203-000631,5000000631,GIS-245-3150,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-03 11:25:00,2026-02-03 11:55:00,ExecutionStatus.PLANNED
EXEC-000632,WO-20260203-000632,5000000632,GIS-245-3150,3,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-03 11:45:00,2026-02-03 12:15:00,ExecutionStatus.PLANNED
EXEC-000633,WO-20260203-000633,5000000633,GIS-145-4000,4,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-03 12:05:00,2026-02-03 12:35:00,ExecutionStatus.PLANNED
EXEC-000634,WO-20260203-000634,5000000634,GIS-300-4000,1,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-03 12:25:00,2026-02-03 12:55:00,ExecutionStatus.PLANNED
EXEC-000635,WO-20260203-000635,5000000635,GIS-072-3150,5,PLANT-001,LINE-05,ShiftType.MORNING,2026-02-03 12:45:00,2026-02-03 13:15:00,ExecutionStatus.PLANNED
EXEC-000636,WO-20260203-000636,5000000636,GIS-072-2500,3,PLANT-001,LINE-06,ShiftType.MORNING,2026-02-03 13:05:00,2026-02-03 13:35:00,ExecutionStatus.PLANNED
EXEC-000637,WO-20260203-000637,5000000637,GIS-145-3150,3,PLANT-001,LINE-01,ShiftType.MORNING,2026-02-03 13:25:00,2026-02-03 13:55:00,ExecutionStatus.PLANNED
EXEC-000638,WO-20260203-000638,5000000638,GIS-145-3150,4,PLANT-001,LINE-02,ShiftType.MORNING,2026-02-03 13:45:00,2026-02-03 14:15:00,ExecutionStatus.PLANNED
EXEC-000639,WO-20260203-000639,5000000639,GIS-420-4000,1,PLANT-001,LINE-03,ShiftType.MORNING,2026-02-03 14:05:00,2026-02-03 14:35:00,ExecutionStatus.PLANNED
EXEC-000640,WO-20260203-000640,5000000640,GIS-145-4000,4,PLANT-001,LINE-04,ShiftType.MORNING,2026-02-03 14:25:00,2026-02-03 14:55:00,ExecutionStatus.PLANNED
