scan_id,serial_number,execution_id,product_code,material_number,batch_number,supplier,scan_timestamp,scan_status
SCAN-00000182,SN-00000182,EXEC-000059,GIS-072-3150,MAT-00000182,BATCH-94899,Mitsubishi Electric,2026-01-07 10:39:00,SUCCESS
SCAN-00000183,SN-00000183,EXEC-000059,GIS-072-3150,MAT-00000183,BATCH-76162,Siemens Energy,2026-01-07 10:38:00,SUCCESS
SCAN-00000184,SN-00000184,EXEC-000059,GIS-072-3150,MAT-00000184,BATCH-35312,Schneider Electric,2026-01-07 10:28:00,SUCCESS
SCAN-00000185,SN-00000185,EXEC-000060,GIS-170-4000,MAT-00000185,BATCH-42473,Siemens Energy,2026-01-07 10:28:00,SUCCESS
SCAN-00000186,SN-00000186,EXEC-000060,GIS-170-4000,MAT-00000186,BATCH-86983,ABB,2026-01-07 11:00:00,SUCCESS
SCAN-00000187,SN-00000187,EXEC-000061,GIS-072-2500,MAT-00000187,BATCH-52499,ABB,2026-01-07 11:08:00,SUCCESS
SCAN-00000188,SN-00000188,EXEC-000061,GIS-072-2500,MAT-00000188,BATCH-26516,Mitsubishi Electric,2026-01-07 10:49:00,SUCCESS
SCAN-00000189,SN-00000189,EXEC-000061,GIS-072-2500,MAT-00000189,BATCH-86512,Hitachi Energy,2026-01-07 10:42:00,SUCCESS
SCAN-00000190,SN-00000190,EXEC-000061,GIS-072-2500,MAT-00000190,BATCH-91556,Siemens Energy,2026-01-07 10:49:00,SUCCESS
SCAN-00000191,SN-00000191,EXEC-000061,GIS-072-2500,MAT-00000191,BATCH-34281,Siemens Energy,2026-01-07 11:10:00,SUCCESS
SCAN-00000192,SN-00000192,EXEC-000062,GIS-072-3150,MAT-00000192,BATCH-61680,ABB,2026-01-07 11:23:00,SUCCESS
SCAN-00000193,SN-00000193,EXEC-000062,GIS-072-3150,MAT-00000193,BATCH-37838,Hitachi Energy,2026-01-07 11:06:00,SUCCESS
SCAN-00000194,SN-00000194,EXEC-000062,GIS-072-3150,MAT-00000194,BATCH-92036,ABB,2026-01-07 11:28:00,SUCCESS
SCAN-00000195,SN-00000195,EXEC-000063,GIS-072-2500,MAT-00000195,BATCH-80689,Hitachi Energy,2026-01-07 11:52:00,SUCCESS
SCAN-00000196,SN-00000196,EXEC-000063,GIS-072-2500,MAT-00000196,BATCH-44823,Hitachi Energy,2026-01-07 11:21:00,SUCCESS
SCAN-00000197,SN-00000197,EXEC-000063,GIS-072-2500,MAT-00000197,BATCH-87563,ABB,2026-01-07 11:22:00,SUCCESS
SCAN-00000198,SN-00000198,EXEC-000064,GIS-145-4000,MAT-00000198,BATCH-32535,Mitsubishi Electric,2026-01-07 12:14:00,SUCCESS
SCAN-00000199,SN-00000199,EXEC-000064,GIS-145-4000,MAT-00000199,BATCH-28750,ABB,2026-01-07 12:14:00,SUCCESS
SCAN-00000200,SN-00000200,EXEC-000064,GIS-145-4000,MAT-00000200,BATCH-27653,Siemens Energy,2026-01-07 11:49:00,SUCCESS
SCAN-00000201,SN-00000201,EXEC-000064,GIS-145-4000,MAT-00000201,BATCH-45787,Schneider Electric,2026-01-07 12:06:00,SUCCESS
SCAN-00000202,SN-00000202,EXEC-000065,GIS-420-5000,MAT-00000202,BATCH-26621,Hitachi Energy,2026-01-07 12:36:00,SUCCESS
SCAN-00000203,SN-00000203,EXEC-000065,GIS-420-5000,MAT-00000203,BATCH-72662,Schneider Electric,2026-01-07 12:01:00,SUCCESS
SCAN-00000204,SN-00000204,EXEC-000066,GIS-145-4000,MAT-00000204,BATCH-69287,ABB,2026-01-07 12:46:00,SUCCESS
SCAN-00000205,SN-00000205,EXEC-000066,GIS-145-4000,MAT-00000205,BATCH-45174,Hitachi Energy,2026-01-07 12:55:00,SUCCESS
SCAN-00000206,SN-00000206,EXEC-000066,GIS-145-4000,MAT-00000206,BATCH-54596,Mitsubishi Electric,2026-01-07 12:28:00,SUCCESS
SCAN-00000207,SN-00000207,EXEC-000067,GIS-072-2500,MAT-00000207,BATCH-97585,Hitachi Energy,2026-01-07 13:02:00,SUCCESS
SCAN-00000208,SN-00000208,EXEC-000067,GIS-072-2500,MAT-00000208,BATCH-10594,ABB,2026-01-07 13:07:00,SUCCESS
SCAN-00000209,SN-00000209,EXEC-000067,GIS-072-2500,MAT-00000209,BATCH-19310,Siemens Energy,2026-01-07 12:59:00,SUCCESS
SCAN-00000210,SN-00000210,EXEC-000067,GIS-072-2500,MAT-00000210,BATCH-53779,ABB,2026-01-07 13:04:00,SUCCESS
SCAN-00000211,SN-00000211,EXEC-000068,GIS-145-3150,MAT-00000211,BATCH-41856,Hitachi Energy,2026-01-07 13:15:00,SUCCESS
SCAN-00000212,SN-00000212,EXEC-000068,GIS-145-3150,MAT-00000212,BATCH-18140,Siemens Energy,2026-01-07 13:08:00,SUCCESS
SCAN-00000213,SN-00000213,EXEC-000068,GIS-145-3150,MAT-00000213,BATCH-80681,ABB,2026-01-07 13:34:00,SUCCESS
SCAN-00000214,SN-00000214,EXEC-000068,GIS-145-3150,MAT-00000214,BATCH-66700,Hitachi Energy,2026-01-07 13:35:00,SUCCESS
SCAN-00000215,SN-00000215,EXEC-000069,GIS-550-5000,MAT-00000215,BATCH-99480,Hitachi Energy,2026-01-08 06:22:00,SUCCESS
SCAN-00000216,SN-00000216,EXEC-000070,GIS-145-3150,MAT-00000216,BATCH-30842,Siemens Energy,2026-01-08 06:58:00,SUCCESS
SCAN-00000217,SN-00000217,EXEC-000070,GIS-145-3150,MAT-00000217,BATCH-39828,Mitsubishi Electric,2026-01-08 07:00:00,SUCCESS
SCAN-00000218,SN-00000218,EXEC-000070,GIS-145-3150,MAT-00000218,BATCH-14006,ABB,2026-01-08 06:26:00,SUCCESS
SCAN-00000219,SN-00000219,EXEC-000071,GIS-072-2500,MAT-00000219,BATCH-13230,ABB,2026-01-08 07:11:00,SUCCESS
SCAN-00000220,SN-00000220,EXEC-000071,GIS-072-2500,MAT-00000220,BATCH-13400,Mitsubishi Electric,2026-01-08 06:55:00,SUCCESS
SCAN-00000221,SN-00000221,EXEC-000071,GIS-072-2500,MAT-00000221,BATCH-17773,Siemens Energy,2026-01-08 06:57:00,SUCCESS
SCAN-00000222,SN-00000222,EXEC-000072,GIS-145-3150,MAT-00000222,BATCH-49210,Schneider Electric,2026-01-08 07:20:00,SUCCESS
SCAN-00000223,SN-00000223,EXEC-000072,GIS-145-3150,MAT-00000223,BATCH-38437,Schneider Electric,2026-01-08 07:31:00,SUCCESS
SCAN-00000224,SN-00000224,EXEC-000072,GIS-145-3150,MAT-00000224,BATCH-85790,Schneider Electric,2026-01-08 07:01:00,SUCCESS
SCAN-00000225,SN-00000225,EXEC-000073,GIS-145-4000,MAT-00000225,BATCH-16769,Mitsubishi Electric,2026-01-08 07:22:00,SUCCESS
SCAN-00000226,SN-00000226,EXEC-000073,GIS-145-4000,MAT-00000226,BATCH-67941,Siemens Energy,2026-01-08 07:34:00,SUCCESS
SCAN-00000227,SN-00000227,EXEC-000074,GIS-300-4000,MAT-00000227,BATCH-93540,Schneider Electric,2026-01-08 08:18:00,SUCCESS
SCAN-00000228,SN-00000228,EXEC-000075,GIS-800-5000,MAT-00000228,BATCH-61203,ABB,2026-01-08 08:28:00,SUCCESS
SCAN-00000229,SN-00000229,EXEC-000076,GIS-550-5000,MAT-00000229,BATCH-88311,Schneider Electric,2026-01-08 08:33:00,SUCCESS
SCAN-00000230,SN-00000230,EXEC-000077,GIS-300-4000,MAT-00000230,BATCH-55614,Schneider Electric,2026-01-08 08:48:00,SUCCESS
SCAN-00000231,SN-00000231,EXEC-000078,GIS-145-4000,MAT-00000231,BATCH-97183,ABB,2026-01-08 09:31:00,SUCCESS
SCAN-00000232,SN-00000232,EXEC-000078,GIS-145-4000,MAT-00000232,BATCH-24157,Siemens Energy,2026-01-08 09:26:00,SUCCESS
SCAN-00000233,SN-00000233,EXEC-000078,GIS-145-4000,MAT-00000233,BATCH-90617,Schneider Electric,2026-01-08 09:00:00,SUCCESS
SCAN-00000234,SN-00000234,EXEC-000079,GIS-072-3150,MAT-00000234,BATCH-54428,Siemens Energy,2026-01-08 09:39:00,SUCCESS
SCAN-00000235,SN-00000235,EXEC-000079,GIS-072-3150,MAT-00000235,BATCH-86228,Hitachi Energy,2026-01-08 09:55:00,SUCCESS
SCAN-00000236,SN-00000236,EXEC-000079,GIS-072-3150,MAT-00000236,BATCH-23994,Hitachi Energy,2026-01-08 09:20:00,SUCCESS
SCAN-00000237,SN-00000237,EXEC-000080,GIS-072-3150,MAT-00000237,BATCH-49422,Mitsubishi Electric,2026-01-08 09:43:00,SUCCESS
SCAN-00000238,SN-00000238,EXEC-000080,GIS-072-3150,MAT-00000238,BATCH-34992,Mitsubishi Electric,2026-01-08 09:48:00,SUCCESS
SCAN-00000239,SN-00000239,EXEC-000080,GIS-072-3150,MAT-00000239,BATCH-97357,Mitsubishi Electric,2026-01-08 09:49:00,SUCCESS
SCAN-00000240,SN-00000240,EXEC-000080,GIS-072-3150,MAT-00000240,BATCH-53859,Siemens Energy,2026-01-08 09:52:00,SUCCESS
SCAN-00000241,SN-00000241,EXEC-000081,GIS-245-3150,MAT-00000241,BATCH-74249,Mitsubishi Electric,2026-01-08 10:16:00,SUCCESS
SCAN-00000242,SN-00000242,EXEC-000081,GIS-245-3150,MAT-00000242,BATCH-44577,Siemens Energy,2026-01-08 10:21:00,SUCCESS
SCAN-00000243,SN-00000243,EXEC-000081,GIS-245-3150,MAT-00000243,BATCH-83109,ABB,2026-01-08 10:24:00,SUCCESS
SCAN-00000244,SN-00000244,EXEC-000082,GIS-170-4000,MAT-00000244,BATCH-78851,Hitachi Energy,2026-01-08 10:20:00,SUCCESS
SCAN-00000245,SN-00000245,EXEC-000082,GIS-170-4000,MAT-00000245,BATCH-44137,Mitsubishi Electric,2026-01-08 10:36:00,SUCCESS
SCAN-00000246,SN-00000246,EXEC-000082,GIS-170-4000,MAT-00000246,BATCH-14072,Siemens Energy,2026-01-08 10:49:00,SUCCESS
SCAN-00000247,SN-00000247,EXEC-000083,GIS-072-3150,MAT-00000247,BATCH-10730,Siemens Energy,2026-01-08 10:48:00,SUCCESS
SCAN-00000248,SN-00000248,EXEC-000083,GIS-072-3150,MAT-00000248,BATCH-21576,Siemens Energy,2026-01-08 10:59:00,SUCCESS
SCAN-00000249,SN-00000249,EXEC-000083,GIS-072-3150,MAT-00000249,BATCH-42426,Hitachi Energy,2026-01-08 10:50:00,SUCCESS
SCAN-00000250,SN-00000250,EXEC-000084,GIS-145-4000,MAT-00000250,BATCH-90290,ABB,2026-01-08 11:10:00,SUCCESS
SCAN-00000251,SN-00000251,EXEC-000084,GIS-145-4000,MAT-00000251,BATCH-92438,Mitsubishi Electric,2026-01-08 11:21:00,SUCCESS
SCAN-00000252,SN-00000252,EXEC-000084,GIS-145-4000,MAT-00000252,BATCH-10627,Mitsubishi Electric,2026-01-08 11:06:00,SUCCESS
SCAN-00000253,SN-00000253,EXEC-000084,GIS-145-4000,MAT-00000253,BATCH-74436,ABB,2026-01-08 11:34:00,SUCCESS
SCAN-00000254,SN-00000254,EXEC-000085,GIS-072-2500,MAT-00000254,BATCH-42941,Siemens Energy,2026-01-08 12:00:00,SUCCESS
SCAN-00000255,SN-00000255,EXEC-000085,GIS-072-2500,MAT-00000255,BATCH-42903,ABB,2026-01-08 11:22:00,SUCCESS
SCAN-00000256,SN-00000256,EXEC-000085,GIS-072-2500,MAT-00000256,BATCH-68033,Siemens Energy,2026-01-08 11:21:00,SUCCESS
SCAN-00000257,SN-00000257,EXEC-000085,GIS-072-2500,MAT-00000257,BATCH-24498,Schneider Electric,2026-01-08 12:00:00,SUCCESS
SCAN-00000258,SN-00000258,EXEC-000086,GIS-300-4000,MAT-00000258,BATCH-87845,Hitachi Energy,2026-01-08 11:42:00,SUCCESS
SCAN-00000259,SN-00000259,EXEC-000087,GIS-145-4000,MAT-00000259,BATCH-90516,Mitsubishi Electric,2026-01-08 12:20:00,SUCCESS
SCAN-00000260,SN-00000260,EXEC-000087,GIS-145-4000,MAT-00000260,BATCH-97099,ABB,2026-01-08 12:06:00,SUCCESS
SCAN-00000261,SN-00000261,EXEC-000088,GIS-072-2500,MAT-00000261,BATCH-80498,ABB,2026-01-08 12:46:00,SUCCESS
SCAN-00000262,SN-00000262,EXEC-000088,GIS-072-2500,MAT-00000262,BATCH-68071,Hitachi Energy,2026-01-08 12:55:00,SUCCESS
SCAN-00000263,SN-00000263,EXEC-000088,GIS-072-2500,MAT-00000263,BATCH-12340,Siemens Energy,2026-01-08 12:36:00,SUCCESS
SCAN-00000264,SN-00000264,EXEC-000089,GIS-420-5000,MAT-00000264,BATCH-32319,Siemens Energy,2026-01-08 12:53:00,SUCCESS
SCAN-00000265,SN-00000265,EXEC-000090,GIS-072-2500,MAT-00000265,BATCH-24023,Hitachi Energy,2026-01-08 13:20:00,SUCCESS
SCAN-00000266,SN-00000266,EXEC-000090,GIS-072-2500,MAT-00000266,BATCH-95855,Schneider Electric,2026-01-08 13:36:00,SUCCESS
SCAN-00000267,SN-00000267,EXEC-000090,GIS-072-2500,MAT-00000267,BATCH-79419,ABB,2026-01-08 13:12:00,SUCCESS
SCAN-00000268,SN-00000268,EXEC-000091,GIS-170-4000,MAT-00000268,BATCH-79012,Siemens Energy,2026-01-08 13:43:00,SUCCESS
SCAN-00000269,SN-00000269,EXEC-000091,GIS-170-4000,MAT-00000269,BATCH-82852,Mitsubishi Electric,2026-01-08 13:52:00,SUCCESS
SCAN-00000270,SN-00000270,EXEC-000091,GIS-170-4000,MAT-00000270,BATCH-68782,ABB,2026-01-08 13:30:00,SUCCESS
SCAN-00000271,SN-00000271,EXEC-000092,GIS-245-3150,MAT-00000271,BATCH-44512,Mitsubishi Electric,2026-01-09 06:07:00,SUCCESS
SCAN-00000272,SN-00000272,EXEC-000092,GIS-245-3150,MAT-00000272,BATCH-14152,Hitachi Energy,2026-01-09 06:26:00,SUCCESS
SCAN-00000273,SN-00000273,EXEC-000093,GIS-145-3150,MAT-00000273,BATCH-56003,Hitachi Energy,2026-01-09 06:21:00,SUCCESS
SCAN-00000274,SN-00000274,EXEC-000093,GIS-145-3150,MAT-00000274,BATCH-36741,ABB,2026-01-09 06:26:00,SUCCESS
SCAN-00000275,SN-00000275,EXEC-000093,GIS-145-3150,MAT-00000275,BATCH-18169,ABB,2026-01-09 06:36:00,SUCCESS
SCAN-00000276,SN-00000276,EXEC-000093,GIS-145-3150,MAT-00000276,BATCH-19100,ABB,2026-01-09 06:53:00,SUCCESS
SCAN-00000277,SN-00000277,EXEC-000094,GIS-145-4000,MAT-00000277,BATCH-39234,Hitachi Energy,2026-01-09 07:01:00,SUCCESS
SCAN-00000278,SN-00000278,EXEC-000094,GIS-145-4000,MAT-00000278,BATCH-69155,ABB,2026-01-09 06:49:00,SUCCESS
SCAN-00000279,SN-00000279,EXEC-000095,GIS-170-4000,MAT-00000279,BATCH-20676,Schneider Electric,2026-01-09 07:14:00,SUCCESS
SCAN-00000280,SN-00000280,EXEC-000095,GIS-170-4000,MAT-00000280,BATCH-73973,Siemens Energy,2026-01-09 07:03:00,SUCCESS
SCAN-00000281,SN-00000281,EXEC-000096,GIS-072-3150,MAT-00000281,BATCH-77798,Siemens Energy,2026-01-09 07:53:00,SUCCESS
SCAN-00000282,SN-00000282,EXEC-000096,GIS-072-3150,MAT-00000282,BATCH-64631,Schneider Electric,2026-01-09 07:35:00,SUCCESS
SCAN-00000283,SN-00000283,EXEC-000096,GIS-072-3150,MAT-00000283,BATCH-41232,Schneider Electric,2026-01-09 07:33:00,SUCCESS
SCAN-00000284,SN-00000284,EXEC-000096,GIS-072-3150,MAT-00000284,BATCH-30339,Hitachi Energy,2026-01-09 07:40:00,SUCCESS
SCAN-00000285,SN-00000285,EXEC-000097,GIS-145-3150,MAT-00000285,BATCH-47202,Schneider Electric,2026-01-09 08:15:00,SUCCESS
SCAN-00000286,SN-00000286,EXEC-000097,GIS-145-3150,MAT-00000286,BATCH-71178,Mitsubishi Electric,2026-01-09 07:58:00,SUCCESS
SCAN-00000287,SN-00000287,EXEC-000098,GIS-145-3150,MAT-00000287,BATCH-55117,Hitachi Energy,2026-01-09 08:11:00,SUCCESS
SCAN-00000288,SN-00000288,EXEC-000098,GIS-145-3150,MAT-00000288,BATCH-62185,ABB,2026-01-09 08:07:00,SUCCESS
SCAN-00000289,SN-00000289,EXEC-000099,GIS-145-4000,MAT-00000289,BATCH-11683,Schneider Electric,2026-01-09 08:54:00,SUCCESS
SCAN-00000290,SN-00000290,EXEC-000099,GIS-145-4000,MAT-00000290,BATCH-72603,Hitachi Energy,2026-01-09 08:48:00,SUCCESS
SCAN-00000291,SN-00000291,EXEC-000099,GIS-145-4000,MAT-00000291,BATCH-39168,ABB,2026-01-09 08:51:00,SUCCESS
SCAN-00000292,SN-00000292,EXEC-000100,GIS-550-5000,MAT-00000292,BATCH-83510,Mitsubishi Electric,2026-01-09 08:40:00,SUCCESS
SCAN-00000293,SN-00000293,EXEC-000101,GIS-072-2500,MAT-00000293,BATCH-97519,Mitsubishi Electric,2026-01-09 09:33:00,SUCCESS
SCAN-00000294,SN-00000294,EXEC-000101,GIS-072-2500,MAT-00000294,BATCH-39867,Siemens Energy,2026-01-09 09:07:00,SUCCESS
SCAN-00000295,SN-00000295,EXEC-000101,GIS-072-2500,MAT-00000295,BATCH-51637,Siemens Energy,2026-01-09 09:26:00,SUCCESS
SCAN-00000296,SN-00000296,EXEC-000101,GIS-072-2500,MAT-00000296,BATCH-71051,Hitachi Energy,2026-01-09 09:21:00,SUCCESS
SCAN-00000297,SN-00000297,EXEC-000101,GIS-072-2500,MAT-00000297,BATCH-42956,Hitachi Energy,2026-01-09 09:35:00,SUCCESS
SCAN-00000298,SN-00000298,EXEC-000102,GIS-245-3150,MAT-00000298,BATCH-15036,Mitsubishi Electric,2026-01-09 09:35:00,SUCCESS
SCAN-00000299,SN-00000299,EXEC-000103,GIS-420-4000,MAT-00000299,BATCH-38219,Hitachi Energy,2026-01-09 10:16:00,SUCCESS
SCAN-00000300,SN-00000300,EXEC-000104,GIS-170-4000,MAT-00000300,BATCH-25982,Siemens Energy,2026-01-09 10:08:00,SUCCESS
SCAN-00000301,SN-00000301,EXEC-000104,GIS-170-4000,MAT-00000301,BATCH-50828,Mitsubishi Electric,2026-01-09 10:12:00,SUCCESS
SCAN-00000302,SN-00000302,EXEC-000104,GIS-170-4000,MAT-00000302,BATCH-31434,Schneider Electric,2026-01-09 10:06:00,SUCCESS
SCAN-00000303,SN-00000303,EXEC-000105,GIS-245-3150,MAT-00000303,BATCH-86770,Schneider Electric,2026-01-09 10:54:00,SUCCESS
SCAN-00000304,SN-00000304,EXEC-000105,GIS-245-3150,MAT-00000304,BATCH-73258,Siemens Energy,2026-01-09 10:40:00,SUCCESS
SCAN-00000305,SN-00000305,EXEC-000106,GIS-072-3150,MAT-00000305,BATCH-95562,Siemens Energy,2026-01-09 11:03:00,SUCCESS
SCAN-00000306,SN-00000306,EXEC-000106,GIS-072-3150,MAT-00000306,BATCH-71281,ABB,2026-01-09 10:52:00,SUCCESS
SCAN-00000307,SN-00000307,EXEC-000106,GIS-072-3150,MAT-00000307,BATCH-88511,Siemens Energy,2026-01-09 11:09:00,SUCCESS
SCAN-00000308,SN-00000308,EXEC-000107,GIS-145-3150,MAT-00000308,BATCH-76278,Hitachi Energy,2026-01-09 11:32:00,SUCCESS
SCAN-00000309,SN-00000309,EXEC-000107,GIS-145-3150,MAT-00000309,BATCH-13908,Hitachi Energy,2026-01-09 11:01:00,SUCCESS
SCAN-00000310,SN-00000310,EXEC-000107,GIS-145-3150,MAT-00000310,BATCH-76056,ABB,2026-01-09 11:26:00,SUCCESS
SCAN-00000311,SN-00000311,EXEC-000108,GIS-145-3150,MAT-00000311,BATCH-28384,Schneider Electric,2026-01-09 11:38:00,SUCCESS
SCAN-00000312,SN-00000312,EXEC-000108,GIS-145-3150,MAT-00000312,BATCH-73768,Hitachi Energy,2026-01-09 11:46:00,SUCCESS
SCAN-00000313,SN-00000313,EXEC-000109,GIS-072-3150,MAT-00000313,BATCH-83766,Siemens Energy,2026-01-09 12:20:00,SUCCESS
SCAN-00000314,SN-00000314,EXEC-000109,GIS-072-3150,MAT-00000314,BATCH-45081,Hitachi Energy,2026-01-09 12:02:00,SUCCESS
SCAN-00000315,SN-00000315,EXEC-000109,GIS-072-3150,MAT-00000315,BATCH-57561,Mitsubishi Electric,2026-01-09 12:17:00,SUCCESS
SCAN-00000316,SN-00000316,EXEC-000109,GIS-072-3150,MAT-00000316,BATCH-37015,Schneider Electric,2026-01-09 11:40:00,SUCCESS
SCAN-00000317,SN-00000317,EXEC-000109,GIS-072-3150,MAT-00000317,BATCH-61252,Mitsubishi Electric,2026-01-09 11:58:00,SUCCESS
SCAN-00000318,SN-00000318,EXEC-000110,GIS-245-3150,MAT-00000318,BATCH-75485,Hitachi Energy,2026-01-09 12:23:00,SUCCESS
SCAN-00000319,SN-00000319,EXEC-000110,GIS-245-3150,MAT-00000319,BATCH-76409,Hitachi Energy,2026-01-09 12:37:00,SUCCESS
SCAN-00000320,SN-00000320,EXEC-000110,GIS-245-3150,MAT-00000320,BATCH-50956,Schneider Electric,2026-01-09 12:22:00,SUCCESS
SCAN-00000321,SN-00000321,EXEC-000111,GIS-420-5000,MAT-00000321,BATCH-55322,ABB,2026-01-10 06:35:00,SUCCESS
SCAN-00000322,SN-00000322,EXEC-000112,GIS-300-4000,MAT-00000322,BATCH-94491,Mitsubishi Electric,2026-01-10 06:45:00,SUCCESS
SCAN-00000323,SN-00000323,EXEC-000113,GIS-072-2500,MAT-00000323,BATCH-60673,Hitachi Energy,2026-01-10 07:07:00,SUCCESS
SCAN-00000324,SN-00000324,EXEC-000113,GIS-072-2500,MAT-00000324,BATCH-34673,Schneider Electric,2026-01-10 07:15:00,SUCCESS
SCAN-00000325,SN-00000325,EXEC-000113,GIS-072-2500,MAT-00000325,BATCH-62725,Mitsubishi Electric,2026-01-10 06:40:00,SUCCESS
SCAN-00000326,SN-00000326,EXEC-000113,GIS-072-2500,MAT-00000326,BATCH-97797,Hitachi Energy,2026-01-10 06:43:00,SUCCESS
SCAN-00000327,SN-00000327,EXEC-000114,GIS-245-4000,MAT-00000327,BATCH-75391,Siemens Energy,2026-01-10 07:16:00,SUCCESS
SCAN-00000328,SN-00000328,EXEC-000115,GIS-072-3150,MAT-00000328,BATCH-26847,Hitachi Energy,2026-01-10 07:24:00,SUCCESS
SCAN-00000329,SN-00000329,EXEC-000115,GIS-072-3150,MAT-00000329,BATCH-77814,ABB,2026-01-10 07:42:00,SUCCESS
SCAN-00000330,SN-00000330,EXEC-000115,GIS-072-3150,MAT-00000330,BATCH-73785,Siemens Energy,2026-01-10 07:52:00,SUCCESS
SCAN-00000331,SN-00000331,EXEC-000116,GIS-145-3150,MAT-00000331,BATCH-61601,Mitsubishi Electric,2026-01-10 08:15:00,SUCCESS
SCAN-00000332,SN-00000332,EXEC-000116,GIS-145-3150,MAT-00000332,BATCH-81583,Schneider Electric,2026-01-10 08:01:00,SUCCESS
SCAN-00000333,SN-00000333,EXEC-000116,GIS-145-3150,MAT-00000333,BATCH-76238,Siemens Energy,2026-01-10 08:20:00,SUCCESS
SCAN-00000334,SN-00000334,EXEC-000116,GIS-145-3150,MAT-00000334,BATCH-89810,ABB,2026-01-10 07:54:00,SUCCESS
SCAN-00000335,SN-00000335,EXEC-000117,GIS-145-3150,MAT-00000335,BATCH-53729,Hitachi Energy,2026-01-10 08:09:00,SUCCESS
SCAN-00000336,SN-00000336,EXEC-000117,GIS-145-3150,MAT-00000336,BATCH-92341,Mitsubishi Electric,2026-01-10 08:14:00,SUCCESS
SCAN-00000337,SN-00000337,EXEC-000117,GIS-145-3150,MAT-00000337,BATCH-14325,Siemens Energy,2026-01-10 08:06:00,SUCCESS
SCAN-00000338,SN-00000338,EXEC-000117,GIS-145-3150,MAT-00000338,BATCH-72672,ABB,2026-01-10 08:00:00,SUCCESS
SCAN-00000339,SN-00000339,EXEC-000118,GIS-420-5000,MAT-00000339,BATCH-71904,Mitsubishi Electric,2026-01-10 08:21:00,SUCCESS
SCAN-00000340,SN-00000340,EXEC-000119,GIS-550-5000,MAT-00000340,BATCH-36869,Siemens Energy,2026-01-10 09:06:00,SUCCESS
SCAN-00000341,SN-00000341,EXEC-000120,GIS-420-4000,MAT-00000341,BATCH-95033,Siemens Energy,2026-01-10 09:01:00,SUCCESS
SCAN-00000342,SN-00000342,EXEC-000121,GIS-420-5000,MAT-00000342,BATCH-42433,Mitsubishi Electric,2026-01-10 09:24:00,SUCCESS
SCAN-00000343,SN-00000343,EXEC-000121,GIS-420-5000,MAT-00000343,BATCH-70771,Mitsubishi Electric,2026-01-10 09:55:00,SUCCESS
SCAN-00000344,SN-00000344,EXEC-000122,GIS-300-4000,MAT-00000344,BATCH-18352,Schneider Electric,2026-01-10 09:43:00,SUCCESS
SCAN-00000345,SN-00000345,EXEC-000123,GIS-245-4000,MAT-00000345,BATCH-75244,Siemens Energy,2026-01-10 10:34:00,SUCCESS
SCAN-00000346,SN-00000346,EXEC-000124,GIS-072-2500,MAT-00000346,BATCH-18727,ABB,2026-01-10 10:43:00,SUCCESS
SCAN-00000347,SN-00000347,EXEC-000124,GIS-072-2500,MAT-00000347,BATCH-98815,Schneider Electric,2026-01-10 10:47:00,SUCCESS
SCAN-00000348,SN-00000348,EXEC-000124,GIS-072-2500,MAT-00000348,BATCH-77563,ABB,2026-01-10 10:42:00,SUCCESS
SCAN-00000349,SN-00000349,EXEC-000124,GIS-072-2500,MAT-00000349,BATCH-60178,Siemens Energy,2026-01-10 10:22:00,SUCCESS
SCAN-00000350,SN-00000350,EXEC-000125,GIS-300-4000,MAT-00000350,BATCH-82447,Schneider Electric,2026-01-10 11:07:00,SUCCESS
SCAN-00000351,SN-00000351,EXEC-000125,GIS-300-4000,MAT-00000351,BATCH-55721,Hitachi Energy,2026-01-10 10:56:00,SUCCESS
SCAN-00000352,SN-00000352,EXEC-000126,GIS-300-4000,MAT-00000352,BATCH-72202,Siemens Energy,2026-01-10 11:18:00,SUCCESS
SCAN-00000353,SN-00000353,EXEC-000127,GIS-245-3150,MAT-00000353,BATCH-29524,Siemens Energy,2026-01-10 11:53:00,SUCCESS
SCAN-00000354,SN-00000354,EXEC-000127,GIS-245-3150,MAT-00000354,BATCH-86072,Hitachi Energy,2026-01-10 11:54:00,SUCCESS
SCAN-00000355,SN-00000355,EXEC-000128,GIS-300-4000,MAT-00000355,BATCH-31665,Siemens Energy,2026-01-10 12:08:00,SUCCESS
SCAN-00000356,SN-00000356,EXEC-000128,GIS-300-4000,MAT-00000356,BATCH-21800,Hitachi Energy,2026-01-10 11:51:00,SUCCESS
SCAN-00000357,SN-00000357,EXEC-000129,GIS-145-3150,MAT-00000357,BATCH-44146,Hitachi Energy,2026-01-11 06:01:00,SUCCESS
SCAN-00000358,SN-00000358,EXEC-000129,GIS-145-3150,MAT-00000358,BATCH-35632,Mitsubishi Electric,2026-01-11 06:05:00,SUCCESS
SCAN-00000359,SN-00000359,EXEC-000129,GIS-145-3150,MAT-00000359,BATCH-72632,Schneider Electric,2026-01-11 06:00:00,SUCCESS
SCAN-00000360,SN-00000360,EXEC-000129,GIS-145-3150,MAT-00000360,BATCH-65015,Mitsubishi Electric,2026-01-11 06:17:00,SUCCESS
SCAN-00000361,SN-00000361,EXEC-000130,GIS-072-2500,MAT-00000361,BATCH-22988,Mitsubishi Electric,2026-01-11 06:47:00,SUCCESS
SCAN-00000362,SN-00000362,EXEC-000130,GIS-072-2500,MAT-00000362,BATCH-22307,ABB,2026-01-11 06:21:00,SUCCESS
